# fb2_session_log
# sections: events | dashboard_snapshots | dash_tiles
# note: main Dash only (hero + tiles + any + extras). Fuel/Trans/etc. not included.

# events
time_ms,category,message
1785193223426,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193224807,GEAR,Estimated gear 2 → 4
1785193224807,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785193224807,ZONE,stft WARN → GOOD (NORMAL)
1785193226275,GEAR,Estimated gear 4 → 3
1785193226275,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785193227776,GEAR,Estimated gear 3 → 4
1785193229343,GEAR,Estimated gear 4 → 3
1785193232899,GEAR,Estimated gear 3 → 2
1785193234426,GEAR,Estimated gear 2 → 3
1785193239224,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785193242329,ZONE,battery GOOD → WARN (LOW CHARGE)
1785193243887,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785193243887,ZONE,battery WARN → GOOD (CHARGING OK)
1785193247009,GEAR,Estimated gear 3 → 2
1785193248318,GEAR,Estimated gear 2 → 3
1785193257517,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785193259179,GEAR,Estimated gear 3 → 4
1785193259179,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785193260611,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785193263780,GEAR,Estimated gear 4 → 3
1785193267248,GEAR,Estimated gear 3 → 2
1785193270589,GEAR,Estimated gear 2 → 1
1785193272159,GEAR,Estimated gear 1 → 2
1785193276649,GEAR,Estimated gear 2 → 3
1785193281174,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193282641,ZONE,stft WARN → GOOD (NORMAL)
1785193284222,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193287529,ZONE,stft WARN → GOOD (NORMAL)
1785193295936,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193300307,ZONE,stft WARN → GOOD (NORMAL)
1785193303516,GEAR,Estimated gear 3 → 2
1785193321005,GEAR,Estimated gear 2 → 3
1785193321005,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193328927,GEAR,Estimated gear 3 → 2
1785193330341,GEAR,Estimated gear 2 → 1
1785193330342,ZONE,stft WARN → GOOD (NORMAL)
1785193347410,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193350427,ZONE,stft WARN → GOOD (NORMAL)
1785193353571,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193358210,ZONE,stft WARN → GOOD (NORMAL)
1785193363143,ZONE,intake GOOD → WARN (WARM)
1785193366403,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193371362,ZONE,stft WARN → GOOD (NORMAL)
1785193485582,ENGINE,Engine Stop
1785193487519,ENGINE,Engine Start
1785193487519,GEAR,Estimated gear 1 → 4
1785193489248,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193489248,ZONE,intake WARN → GOOD (NORMAL)
1785193490850,ZONE,stft WARN → GOOD (NORMAL)
1785193492340,ZONE,stft GOOD → ELEVATED (RICH)
1785193494075,ZONE,stft ELEVATED → WARN (SLIGHT RICH)
1785193495564,GEAR,Estimated gear 4 → 5
1785193497058,ZONE,stft WARN → GOOD (NORMAL)
1785193501467,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193507183,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785193507183,ZONE,stft WARN → GOOD (NORMAL)
1785193508726,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785193508726,ZONE,intake GOOD → WARN (WARM)
1785193510034,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785193511689,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193513062,ZONE,stft WARN → GOOD (NORMAL)
1785193515179,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193519711,ZONE,stft WARN → GOOD (NORMAL)
1785193521452,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193526419,ZONE,stft WARN → GOOD (NORMAL)
1785193529064,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193530567,ZONE,stft WARN → GOOD (NORMAL)
1785193532012,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193535170,ZONE,stft WARN → GOOD (NORMAL)
1785193549829,ZONE,intake WARN → GOOD (NORMAL)
1785193551136,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193556058,ZONE,stft WARN → GOOD (NORMAL)
1785193557482,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193558948,ZONE,stft WARN → GOOD (NORMAL)
1785193563669,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193571252,ZONE,stft WARN → GOOD (NORMAL)
1785193581033,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785193582348,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785193584241,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785193596143,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193600823,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785193600823,ZONE,stft WARN → GOOD (NORMAL)
1785193602330,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785193605594,GEAR,Estimated gear 5 → 4
1785193605594,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193609307,GEAR,Estimated gear 4 → 5
1785193609307,ZONE,stft WARN → GOOD (NORMAL)
1785193612579,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193614143,ZONE,stft WARN → GOOD (NORMAL)
1785193615707,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193617347,ZONE,stft WARN → GOOD (NORMAL)
1785193621203,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193622642,ZONE,stft WARN → GOOD (NORMAL)
1785193624062,GEAR,Estimated gear 5 → 4
1785193636695,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193643318,ZONE,stft WARN → GOOD (NORMAL)
1785193676426,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785193677919,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785193679552,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193681069,ZONE,stft WARN → GOOD (NORMAL)
1785193685956,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193687310,ZONE,stft WARN → GOOD (NORMAL)
1785193695137,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785193698619,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785193699957,GEAR,Estimated gear 4 → 3
1785193699957,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785193705089,GEAR,Estimated gear 3 → 2
1785193708367,GEAR,Estimated gear 2 → 3
1785193708367,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785193709891,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785193723769,GEAR,Estimated gear 3 → 2
1785193725363,GEAR,Estimated gear 2 → 1
1785193726928,GEAR,Estimated gear 1 → 2
1785193730261,GEAR,Estimated gear 2 → 3
1785193730261,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785193731923,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785193733500,GEAR,Estimated gear 3 → 2
1785193735038,GEAR,Estimated gear 2 → 3
1785193742069,GEAR,Estimated gear 3 → 4
1785193742069,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785193746847,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785193748330,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785193749773,GEAR,Estimated gear 4 → 3
1785193752706,GEAR,Estimated gear 3 → 4
1785193766250,ZONE,stft GOOD → ELEVATED (RICH)
1785193768388,ZONE,stft ELEVATED → GOOD (NORMAL)
1785193778953,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193780854,ZONE,stft WARN → GOOD (NORMAL)
1785193801491,GEAR,Estimated gear 4 → 5
1785193801491,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193804561,ZONE,stft WARN → GOOD (NORMAL)
1785193835954,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193837616,ZONE,stft WARN → GOOD (NORMAL)
1785193840893,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193842657,ZONE,stft WARN → GOOD (NORMAL)
1785193844145,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193848575,ZONE,stft WARN → GOOD (NORMAL)
1785193854569,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193857495,ZONE,stft WARN → GOOD (NORMAL)
1785193879131,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193880700,ZONE,stft WARN → GOOD (NORMAL)
1785193943293,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785193944952,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785193964078,ZONE,stft GOOD → WARN (SLIGHT LEAN)
1785193965653,ZONE,stft WARN → GOOD (NORMAL)
1785193968939,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785193970433,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785193984536,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193986005,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785193986005,ZONE,stft WARN → GOOD (NORMAL)
1785193988350,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785193988350,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785193989866,ZONE,stft WARN → GOOD (NORMAL)
1785194006555,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194008073,ZONE,stft WARN → GOOD (NORMAL)
1785194015829,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785194017221,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194022159,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194023727,ZONE,stft WARN → GOOD (NORMAL)
1785194030116,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194031462,ZONE,stft WARN → GOOD (NORMAL)
1785194034559,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194036113,ZONE,stft WARN → GOOD (NORMAL)
1785194037690,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194039122,ZONE,stft WARN → GOOD (NORMAL)
1785194042053,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194043796,ZONE,stft WARN → GOOD (NORMAL)
1785194046642,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194050461,ZONE,stft WARN → GOOD (NORMAL)
1785194053881,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194055344,ZONE,stft WARN → GOOD (NORMAL)
1785194056926,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194059859,ZONE,stft WARN → GOOD (NORMAL)
1785194064463,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194067456,ZONE,stft WARN → GOOD (NORMAL)
1785194089704,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194091462,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785194093076,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194094725,GEAR,Estimated gear 5 → 4
1785194094726,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194096294,GEAR,Estimated gear 4 → 5
1785194096294,ZONE,stft WARN → GOOD (NORMAL)
1785194099416,GEAR,Estimated gear 5 → 4
1785194105114,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194106661,ZONE,stft WARN → GOOD (NORMAL)
1785194108106,GEAR,Estimated gear 4 → 5
1785194113497,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194115014,ZONE,stft WARN → GOOD (NORMAL)
1785194117871,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194121204,ZONE,stft WARN → GOOD (NORMAL)
1785194162078,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194162079,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194163517,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785194163517,ZONE,stft WARN → GOOD (NORMAL)
1785194165145,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194166506,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194168106,ZONE,stft WARN → GOOD (NORMAL)
1785194172795,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194176532,ZONE,stft WARN → GOOD (NORMAL)
1785194179605,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194181020,ZONE,stft WARN → GOOD (NORMAL)
1785194182611,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194184126,ZONE,stft WARN → GOOD (NORMAL)
1785194185756,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194186987,ZONE,stft WARN → GOOD (NORMAL)
1785194196565,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194198138,ZONE,stft WARN → GOOD (NORMAL)
1785194202581,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194207609,ZONE,stft WARN → GOOD (NORMAL)
1785194212225,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194213809,ZONE,stft WARN → GOOD (NORMAL)
1785194221454,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194223006,ZONE,stft WARN → GOOD (NORMAL)
1785194227421,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194229592,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785194231032,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194232621,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194234071,ZONE,stft WARN → GOOD (NORMAL)
1785194240420,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194242058,ZONE,stft WARN → GOOD (NORMAL)
1785194251075,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194252329,ZONE,stft WARN → GOOD (NORMAL)
1785194254253,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785194255908,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194258898,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194260189,ZONE,stft WARN → GOOD (NORMAL)
1785194272594,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194274083,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194275563,ZONE,stft GOOD → ELEVATED (RICH)
1785194277058,ZONE,stft ELEVATED → WARN (SLIGHT RICH)
1785194280326,ZONE,stft WARN → GOOD (NORMAL)
1785194283155,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194284803,ZONE,stft WARN → GOOD (NORMAL)
1785194304892,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194306325,ZONE,stft WARN → GOOD (NORMAL)
1785194308006,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194312578,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194312578,ZONE,stft WARN → GOOD (NORMAL)
1785194315770,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785194317424,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194318918,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194320170,ZONE,stft WARN → GOOD (NORMAL)
1785194334269,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194335926,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194337585,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194339161,ZONE,stft WARN → GOOD (NORMAL)
1785194340906,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194342334,ZONE,stft WARN → GOOD (NORMAL)
1785194366718,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194368245,ZONE,stft WARN → GOOD (NORMAL)
1785194369728,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194371319,ZONE,stft WARN → GOOD (NORMAL)
1785194375679,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194377330,ZONE,stft WARN → GOOD (NORMAL)
1785194383144,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194384528,ZONE,stft WARN → GOOD (NORMAL)
1785194387304,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785194388848,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194390613,ZONE,stft GOOD → ELEVATED (RICH)
1785194392462,ZONE,stft ELEVATED → GOOD (NORMAL)
1785194393848,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194395316,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194404624,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785194406117,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194407528,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194409017,ZONE,stft WARN → GOOD (NORMAL)
1785194412006,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194413632,ZONE,stft WARN → GOOD (NORMAL)
1785194415150,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194418460,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194421663,GEAR,Estimated gear 5 → 4
1785194421663,ZONE,stft GOOD → WARN (SLIGHT LEAN)
1785194423885,GEAR,Estimated gear 4 → 5
1785194423885,ZONE,stft WARN → GOOD (NORMAL)
1785194452112,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194453606,ZONE,stft WARN → GOOD (NORMAL)
1785194457263,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194458894,ZONE,stft WARN → GOOD (NORMAL)
1785194471755,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194473277,ZONE,stft WARN → GOOD (NORMAL)
1785194478111,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194483854,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194483854,ZONE,stft WARN → GOOD (NORMAL)
1785194490313,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194498374,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785194500138,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194501897,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194503524,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785194503524,ZONE,stft WARN → GOOD (NORMAL)
1785194504834,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194508007,GEAR,Estimated gear 5 → 4
1785194508007,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194509600,GEAR,Estimated gear 4 → 5
1785194509600,ZONE,stft WARN → GOOD (NORMAL)
1785194511318,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194513004,ZONE,stft WARN → GOOD (NORMAL)
1785194514365,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194515955,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194517408,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194519335,GEAR,Estimated gear 5 → 3
1785194519335,ZONE,stft WARN → GOOD (NORMAL)
1785194524008,GEAR,Estimated gear 3 → 4
1785194531299,GEAR,Estimated gear 4 → 3
1785194531299,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785194532995,GEAR,Estimated gear 3 → 4
1785194532996,FUEL,Fuel system OPEN LOOP → OPEN (DRIVE)
1785194534706,GEAR,Estimated gear 4 → 5
1785194534706,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194536309,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194537726,GEAR,Estimated gear 5 → 4
1785194537727,ZONE,battery GOOD → WARN (LOW CHARGE)
1785194539323,GEAR,Estimated gear 4 → 3
1785194539323,ZONE,battery WARN → GOOD (CHARGING OK)
1785194540712,GEAR,Estimated gear 3 → 2
1785194540712,ZONE,stft WARN → GOOD (NORMAL)
1785194542116,GEAR,Estimated gear 2 → 1
1785194543534,GEAR,Estimated gear 1 → 2
1785194547896,GEAR,Estimated gear 2 → 3
1785194549927,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194552887,GEAR,Estimated gear 3 → 4
1785194552887,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194552887,ZONE,stft WARN → GOOD (NORMAL)
1785194554551,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785194556141,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194556141,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194557663,ZONE,stft WARN → GOOD (NORMAL)
1785194559423,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785194561143,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194562807,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194564311,GEAR,Estimated gear 4 → 3
1785194564311,ZONE,stft WARN → GOOD (NORMAL)
1785194566055,GEAR,Estimated gear 3 → 2
1785194566056,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194567375,GEAR,Estimated gear 2 → 1
1785194571866,ZONE,stft WARN → GOOD (NORMAL)
1785194586021,GEAR,Estimated gear 1 → 2
1785194589140,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194590480,GEAR,Estimated gear 2 → 3
1785194590480,ZONE,stft WARN → GOOD (NORMAL)
1785194591911,ZONE,stft GOOD → ELEVATED (RICH)
1785194593427,ZONE,stft ELEVATED → WARN (SLIGHT RICH)
1785194594925,ZONE,stft WARN → GOOD (NORMAL)
1785194597962,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194599394,GEAR,Estimated gear 3 → 4
1785194605267,ZONE,stft WARN → GOOD (NORMAL)
1785194606674,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194610229,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194610229,ZONE,stft WARN → GOOD (NORMAL)
1785194612644,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194618554,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194621538,ZONE,stft WARN → GOOD (NORMAL)
1785194624638,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194626070,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785194626070,ZONE,stft WARN → GOOD (NORMAL)
1785194627617,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194629056,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194634051,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194634051,ZONE,stft WARN → GOOD (NORMAL)
1785194635496,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785194637253,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194645552,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785194646920,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194648326,ZONE,stft GOOD → ELEVATED (RICH)
1785194649712,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194649712,ZONE,stft ELEVATED → GOOD (NORMAL)
1785194652640,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194655464,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194657118,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194658741,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194660261,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194663361,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194664642,ZONE,stft WARN → GOOD (NORMAL)
1785194667806,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194669220,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194669220,ZONE,stft WARN → GOOD (NORMAL)
1785194670850,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194672270,ZONE,stft GOOD → ELEVATED (RICH)
1785194674355,ZONE,stft ELEVATED → WARN (SLIGHT RICH)
1785194675553,ZONE,stft WARN → GOOD (NORMAL)
1785194676923,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194678318,ZONE,stft WARN → GOOD (NORMAL)
1785194679767,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785194681261,GEAR,Estimated gear 4 → 5
1785194681262,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194681262,ZONE,stft WARN → GOOD (NORMAL)
1785194685755,GEAR,Estimated gear 5 → 4
1785194687274,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785194690368,GEAR,Estimated gear 4 → 3
1785194695355,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785194700078,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785194701653,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785194705397,GEAR,Estimated gear 3 → 1
1785194705397,ZONE,stft GOOD → WARN (SLIGHT RICH)
