# fb2_session_log
# sections: events | dashboard_snapshots | dash_tiles
# note: main Dash only (hero + tiles + any + extras). Fuel/Trans/etc. not included.

# events
time_ms,category,message
1785101625945,ZONE,battery GOOD → ELEVATED (WEAK CHARGE)
1785101625945,CHARGE,Charging problem began (WEAK CHARGE)
1785101627749,ZONE,battery ELEVATED → GOOD (CHARGING OK)
1785101627749,CHARGE,Charging problem ended
1785101636953,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101638614,ZONE,battery WARN → GOOD (CHARGING OK)
1785101644939,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101646538,ZONE,battery WARN → GOOD (CHARGING OK)
1785101652836,ZONE,battery GOOD → ELEVATED (WEAK CHARGE)
1785101652836,CHARGE,Charging problem began (WEAK CHARGE)
1785101654350,ZONE,battery ELEVATED → GOOD (CHARGING OK)
1785101654350,CHARGE,Charging problem ended
1785101676469,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101678120,ZONE,battery WARN → GOOD (CHARGING OK)
1785101679698,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101680966,ZONE,battery WARN → GOOD (CHARGING OK)
1785101705747,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101707137,ZONE,battery WARN → GOOD (CHARGING OK)
1785101720810,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101722304,ZONE,battery WARN → GOOD (CHARGING OK)
1785101731919,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101733597,ZONE,battery WARN → GOOD (CHARGING OK)
1785101757297,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101760145,ZONE,battery WARN → GOOD (CHARGING OK)
1785101760145,ZONE,map GOOD → WARN (CHECK)
1785101761793,ZONE,map WARN → GOOD (IDLE OK)
1785101782179,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101787001,ZONE,battery WARN → GOOD (CHARGING OK)
1785101787001,ZONE,map GOOD → WARN (CHECK)
1785101788444,ZONE,map WARN → GOOD (IDLE OK)
1785101810611,ZONE,battery GOOD → ELEVATED (WEAK CHARGE)
1785101810611,CHARGE,Charging problem began (WEAK CHARGE)
1785101812262,ZONE,battery ELEVATED → WARN (LOW CHARGE)
1785101812262,CHARGE,Charging problem ended
1785101813867,ZONE,battery WARN → GOOD (CHARGING OK)
1785101821612,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101823420,ZONE,battery WARN → GOOD (CHARGING OK)
1785101834496,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101839266,ZONE,battery WARN → GOOD (CHARGING OK)
1785101862581,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101864306,ZONE,battery WARN → GOOD (CHARGING OK)
1785101870230,ZONE,maf GOOD → WARN (LOW IDLE)
1785101871802,ZONE,maf WARN → GOOD (IDLE OK)
1785101873450,ZONE,intake WARN → CRITICAL (HOT AIR)
1785101874972,ZONE,intake CRITICAL → WARN (WARM)
1785101879318,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101880936,ZONE,battery WARN → GOOD (CHARGING OK)
1785101886108,ZONE,intake WARN → CRITICAL (HOT AIR)
1785101889184,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101889184,ZONE,intake CRITICAL → WARN (WARM)
1785101890856,ZONE,battery WARN → GOOD (CHARGING OK)
1785101898815,ZONE,intake WARN → CRITICAL (HOT AIR)
1785101903324,ZONE,intake CRITICAL → WARN (WARM)
1785101904620,ZONE,intake WARN → CRITICAL (HOT AIR)
1785101907546,ZONE,intake CRITICAL → WARN (WARM)
1785101909308,ZONE,intake WARN → CRITICAL (HOT AIR)
1785101909308,ZONE,maf GOOD → WARN (LOW IDLE)
1785101910886,ZONE,maf WARN → GOOD (IDLE OK)
1785101918889,ZONE,intake CRITICAL → WARN (WARM)
1785101920536,ZONE,intake WARN → CRITICAL (HOT AIR)
1785101926428,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101928005,ZONE,battery WARN → GOOD (CHARGING OK)
1785101941337,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101942826,ZONE,battery WARN → GOOD (CHARGING OK)
1785101942826,ZONE,map GOOD → WARN (CHECK)
1785101944400,ZONE,map WARN → GOOD (IDLE OK)
1785101960994,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101962577,ZONE,battery WARN → GOOD (CHARGING OK)
1785101965751,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101969164,ZONE,battery WARN → GOOD (CHARGING OK)
1785101978460,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101980116,ZONE,battery WARN → GOOD (CHARGING OK)
1785101991666,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101992888,ZONE,battery WARN → GOOD (CHARGING OK)
1785101994520,ZONE,battery GOOD → WARN (LOW CHARGE)
1785101996114,ZONE,battery WARN → GOOD (CHARGING OK)
1785101996114,ZONE,map GOOD → WARN (CHECK)
1785101997776,ZONE,map WARN → GOOD (IDLE OK)
1785102005213,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102006920,ZONE,battery WARN → GOOD (CHARGING OK)
1785102011639,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102013213,ZONE,battery WARN → GOOD (CHARGING OK)
1785102019375,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102022603,ZONE,battery WARN → GOOD (CHARGING OK)
1785102036274,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102039510,ZONE,battery WARN → GOOD (CHARGING OK)
1785102044267,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102047401,ZONE,battery WARN → GOOD (CHARGING OK)
1785102059054,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102060773,ZONE,battery WARN → GOOD (CHARGING OK)
1785102060773,ZONE,map GOOD → WARN (CHECK)
1785102062462,ZONE,map WARN → GOOD (IDLE OK)
1785102076931,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102078677,ZONE,battery WARN → GOOD (CHARGING OK)
1785102084934,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102086488,ZONE,battery WARN → GOOD (CHARGING OK)
1785102109929,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102112909,ZONE,battery WARN → GOOD (CHARGING OK)
1785102112909,ZONE,map GOOD → WARN (CHECK)
1785102114427,ZONE,map WARN → GOOD (IDLE OK)
1785102124088,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102125582,ZONE,battery WARN → GOOD (CHARGING OK)
1785102134898,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102136540,ZONE,battery WARN → GOOD (CHARGING OK)
1785102147654,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102152562,ZONE,battery WARN → GOOD (CHARGING OK)
1785102167058,ZONE,battery GOOD → ELEVATED (WEAK CHARGE)
1785102167058,CHARGE,Charging problem began (WEAK CHARGE)
1785102168488,ZONE,battery ELEVATED → GOOD (CHARGING OK)
1785102168488,CHARGE,Charging problem ended
1785102202499,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102203999,ZONE,battery WARN → GOOD (CHARGING OK)
1785102227300,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102228713,ZONE,battery WARN → GOOD (CHARGING OK)
1785102252263,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102255434,ZONE,battery WARN → GOOD (CHARGING OK)
1785102265255,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102268256,ZONE,battery WARN → GOOD (CHARGING OK)
1785102283854,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102285362,ZONE,battery WARN → GOOD (CHARGING OK)
1785102293267,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102294898,ZONE,battery WARN → GOOD (CHARGING OK)
1785102300893,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102302462,ZONE,battery WARN → GOOD (CHARGING OK)
1785102304037,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102305558,ZONE,battery WARN → GOOD (CHARGING OK)
1785102307138,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102307138,ZONE,map GOOD → WARN (CHECK)
1785102308788,ZONE,battery WARN → GOOD (CHARGING OK)
1785102310504,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102312216,ZONE,battery WARN → GOOD (CHARGING OK)
1785102313891,ZONE,map WARN → GOOD (NORMAL)
1785102316905,ZONE,map GOOD → WARN (CHECK)
1785102318639,ZONE,battery GOOD → ELEVATED (WEAK CHARGE)
1785102318639,ZONE,map WARN → GOOD (CRUISE OK)
1785102318639,CHARGE,Charging problem began (WEAK CHARGE)
1785102320133,ZONE,map GOOD → WARN (CHECK)
1785102321880,ZONE,battery ELEVATED → WARN (LOW CHARGE)
1785102321881,CHARGE,Charging problem ended
1785102323444,ZONE,battery WARN → GOOD (CHARGING OK)
1785102325000,TRIP,Trip Start
1785102325000,ZONE,map WARN → GOOD (CRUISE OK)
1785102332801,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102334266,ZONE,battery WARN → GOOD (CHARGING OK)
1785102335956,ZONE,intake CRITICAL → WARN (WARM)
1785102342243,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102342243,ZONE,intake WARN → CRITICAL (HOT AIR)
1785102344006,ZONE,battery WARN → GOOD (CHARGING OK)
1785102344006,ZONE,map GOOD → WARN (RISING)
1785102345316,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102345316,ZONE,intake CRITICAL → WARN (WARM)
1785102345316,ZONE,map WARN → GOOD (CRUISE OK)
1785102347214,ZONE,battery WARN → GOOD (CHARGING OK)
1785102348739,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102350346,ZONE,battery WARN → GOOD (CHARGING OK)
1785102351819,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102353231,ZONE,battery WARN → GOOD (CHARGING OK)
1785102354704,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102356351,ZONE,battery WARN → ELEVATED (WEAK CHARGE)
1785102356351,CHARGE,Charging problem began (WEAK CHARGE)
1785102357824,ZONE,battery ELEVATED → WARN (LOW CHARGE)
1785102357824,CHARGE,Charging problem ended
1785102359555,ZONE,battery WARN → GOOD (CHARGING OK)
1785102360776,ZONE,map GOOD → WARN (CHECK)
1785102363948,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102365529,ZONE,battery WARN → GOOD (CHARGING OK)
1785102365529,ZONE,map WARN → GOOD (IDLE OK)
1785102371814,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102373415,ZONE,battery WARN → GOOD (CHARGING OK)
1785102379639,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102381282,ZONE,stft WARN → GOOD (NORMAL)
1785102384706,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102387713,ZONE,battery WARN → GOOD (CHARGING OK)
1785102387713,ZONE,map GOOD → WARN (CHECK)
1785102389306,ZONE,map WARN → GOOD (IDLE OK)
1785102393656,ZONE,intake WARN → CRITICAL (HOT AIR)
1785102398512,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102400120,ZONE,battery WARN → GOOD (CHARGING OK)
1785102404872,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102406331,ZONE,stft WARN → GOOD (NORMAL)
1785102415895,ZONE,battery GOOD → ELEVATED (WEAK CHARGE)
1785102415896,CHARGE,Charging problem began (WEAK CHARGE)
1785102417513,ZONE,battery ELEVATED → GOOD (CHARGING OK)
1785102417513,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102417513,CHARGE,Charging problem ended
1785102420664,ZONE,stft WARN → GOOD (NORMAL)
1785102422290,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102423737,ZONE,battery WARN → GOOD (CHARGING OK)
1785102430153,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102431784,ZONE,stft WARN → GOOD (NORMAL)
1785102442623,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102445862,ZONE,stft WARN → GOOD (NORMAL)
1785102447797,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102449394,ZONE,battery WARN → GOOD (CHARGING OK)
1785102458788,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102460213,ZONE,stft WARN → GOOD (NORMAL)
1785102461614,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102463211,ZONE,battery WARN → GOOD (CHARGING OK)
1785102469373,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102472627,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102472627,ZONE,stft WARN → GOOD (NORMAL)
1785102475838,ZONE,battery WARN → GOOD (CHARGING OK)
1785102498469,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102503014,ZONE,battery WARN → GOOD (CHARGING OK)
1785102507867,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102509394,ZONE,stft WARN → GOOD (NORMAL)
1785102511046,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102512777,ZONE,battery WARN → GOOD (CHARGING OK)
1785102517312,ZONE,battery GOOD → ELEVATED (WEAK CHARGE)
1785102517312,CHARGE,Charging problem began (WEAK CHARGE)
1785102518953,ZONE,battery ELEVATED → GOOD (CHARGING OK)
1785102518953,CHARGE,Charging problem ended
1785102520457,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102522037,ZONE,stft WARN → GOOD (NORMAL)
1785102525269,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102528489,ZONE,battery WARN → GOOD (CHARGING OK)
1785102533405,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102534973,ZONE,stft WARN → GOOD (NORMAL)
1785102537885,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102540852,ZONE,battery WARN → GOOD (CHARGING OK)
1785102555257,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102558475,ZONE,battery WARN → GOOD (CHARGING OK)
1785102561953,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102563447,ZONE,battery WARN → GOOD (CHARGING OK)
1785102564987,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102566542,ZONE,battery WARN → GOOD (CHARGING OK)
1785102566542,ZONE,map GOOD → WARN (CHECK)
1785102568102,ZONE,map WARN → GOOD (IDLE OK)
1785102577829,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102579477,ZONE,battery WARN → GOOD (CHARGING OK)
1785102582946,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102584366,ZONE,battery WARN → GOOD (CHARGING OK)
1785102590441,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102592066,ZONE,battery WARN → GOOD (CHARGING OK)
1785102593647,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102595212,ZONE,battery WARN → GOOD (CHARGING OK)
1785102608160,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102609656,ZONE,battery WARN → GOOD (CHARGING OK)
1785102616137,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102617526,ZONE,battery WARN → GOOD (CHARGING OK)
1785102626985,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102629048,ZONE,battery WARN → GOOD (CHARGING OK)
1785102633764,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102635271,ZONE,battery WARN → GOOD (CHARGING OK)
1785102641801,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102643341,ZONE,battery WARN → GOOD (CHARGING OK)
1785102652663,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102654311,ZONE,battery WARN → ELEVATED (WEAK CHARGE)
1785102654311,CHARGE,Charging problem began (WEAK CHARGE)
1785102655670,ZONE,battery ELEVATED → GOOD (CHARGING OK)
1785102655670,CHARGE,Charging problem ended
1785102665618,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102667034,ZONE,battery WARN → GOOD (CHARGING OK)
1785102678030,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102681114,ZONE,battery WARN → GOOD (CHARGING OK)
1785102692400,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102695593,ZONE,battery WARN → GOOD (CHARGING OK)
1785102716991,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102720219,ZONE,battery WARN → GOOD (CHARGING OK)
1785102729974,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102733201,ZONE,battery WARN → GOOD (CHARGING OK)
1785102742950,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102746131,ZONE,battery WARN → GOOD (CHARGING OK)
1785102756966,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102760152,ZONE,battery WARN → GOOD (CHARGING OK)
1785102770141,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102773259,ZONE,battery WARN → GOOD (CHARGING OK)
1785102794790,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102799858,ZONE,battery WARN → GOOD (CHARGING OK)
1785102799858,ZONE,map GOOD → WARN (CHECK)
1785102801375,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102802842,ZONE,battery WARN → ELEVATED (WEAK CHARGE)
1785102802842,CHARGE,Charging problem began (WEAK CHARGE)
1785102804466,ZONE,battery ELEVATED → GOOD (CHARGING OK)
1785102804466,ZONE,map WARN → GOOD (IDLE OK)
1785102804466,CHARGE,Charging problem ended
1785102807554,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102809308,ZONE,battery WARN → ELEVATED (WEAK CHARGE)
1785102809308,CHARGE,Charging problem began (WEAK CHARGE)
1785102810711,ZONE,battery ELEVATED → WARN (LOW CHARGE)
1785102810711,CHARGE,Charging problem ended
1785102812146,ZONE,battery WARN → GOOD (CHARGING OK)
1785102812146,ZONE,map GOOD → WARN (RISING)
1785102813721,ZONE,map WARN → GOOD (CRUISE OK)
1785102825228,ZONE,intake CRITICAL → WARN (WARM)
1785102837933,GEAR,Estimated gear 1 → 2
1785102837933,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102839186,ZONE,stft WARN → GOOD (NORMAL)
1785102840699,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102840699,ZONE,stft GOOD → ELEVATED (RICH)
1785102842379,ZONE,battery WARN → GOOD (CHARGING OK)
1785102842379,ZONE,stft ELEVATED → WARN (SLIGHT RICH)
1785102845531,ZONE,stft WARN → GOOD (NORMAL)
1785102850715,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102850715,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102852045,GEAR,Estimated gear 2 → 3
1785102853692,GEAR,Estimated gear 3 → 2
1785102853692,ZONE,battery WARN → GOOD (CHARGING OK)
1785102853692,ZONE,stft WARN → GOOD (NORMAL)
1785102855377,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102857116,ZONE,battery WARN → GOOD (CHARGING OK)
1785102860315,GEAR,Estimated gear 2 → 1
1785102861945,ZONE,map GOOD → WARN (RISING)
1785102863353,GEAR,Estimated gear 1 → 2
1785102863354,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102869322,GEAR,Estimated gear 2 → 3
1785102876273,GEAR,Estimated gear 3 → 4
1785102883165,ZONE,stft WARN → GOOD (NORMAL)
1785102884855,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785102884855,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102884855,ZONE,map WARN → GOOD (NORMAL)
1785102886392,ZONE,stft WARN → GOOD (NORMAL)
1785102891145,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785102892732,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785102892732,ZONE,map GOOD → WARN (RISING)
1785102895739,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785102895740,ZONE,map WARN → GOOD (NORMAL)
1785102897282,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785102898857,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785102900352,GEAR,Estimated gear 4 → 5
1785102900352,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785102900352,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102902030,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785102902030,ZONE,battery WARN → GOOD (CHARGING OK)
1785102903607,GEAR,Estimated gear 5 → 4
1785102905279,ZONE,battery GOOD → WARN (LOW CHARGE)
1785102906937,GEAR,Estimated gear 4 → 3
1785102906937,ZONE,battery WARN → GOOD (CHARGING OK)
1785102910543,GEAR,Estimated gear 3 → 2
1785102910543,ZONE,map GOOD → WARN (RISING)
1785102916926,GEAR,Estimated gear 2 → 3
1785102916926,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102918412,ZONE,stft WARN → GOOD (NORMAL)
1785102918412,ZONE,map WARN → GOOD (CRUISE OK)
1785102919743,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102919743,ZONE,map GOOD → WARN (RISING)
1785102922648,GEAR,Estimated gear 3 → 4
1785102930465,ZONE,map WARN → GOOD (CRUISE OK)
1785102932216,ZONE,map GOOD → WARN (RISING)
1785102935651,ZONE,stft WARN → GOOD (NORMAL)
1785102938638,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102947237,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785102947237,ZONE,stft WARN → GOOD (NORMAL)
1785102947237,ZONE,map WARN → GOOD (CRUISE OK)
1785102950418,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785102952096,ZONE,map GOOD → WARN (RISING)
1785102953672,GEAR,Estimated gear 4 → 3
1785102953672,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102955429,GEAR,Estimated gear 3 → 4
1785102957079,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785102957080,ZONE,map WARN → GOOD (CRUISE OK)
1785102958827,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1785102958827,ZONE,stft WARN → GOOD (NORMAL)
1785102960502,ZONE,map GOOD → WARN (RISING)
1785102962001,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102965071,ZONE,stft WARN → GOOD (NORMAL)
1785102968368,ZONE,map WARN → GOOD (CRUISE OK)
1785102972800,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102972800,ZONE,map GOOD → WARN (RISING)
1785102975703,ZONE,stft WARN → GOOD (NORMAL)
1785102975703,ZONE,map WARN → GOOD (CRUISE OK)
1785102982211,ZONE,map GOOD → WARN (RISING)
1785102985256,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1785102985256,ZONE,map WARN → GOOD (NORMAL)
1785102987013,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785102988569,GEAR,Estimated gear 4 → 5
1785102993396,GEAR,Estimated gear 5 → 3
1785102994966,GEAR,Estimated gear 3 → 4
1785102994966,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785102996680,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785102996680,ZONE,stft WARN → GOOD (NORMAL)
1785102999664,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785103001164,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785103005968,GEAR,Estimated gear 4 → 3
1785103005968,ZONE,map GOOD → WARN (RISING)
1785103007482,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785103010665,GEAR,Estimated gear 3 → 4
1785103010665,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1785103010665,ZONE,battery GOOD → WARN (LOW CHARGE)
1785103010665,ZONE,stft WARN → GOOD (NORMAL)
1785103010665,ZONE,map WARN → GOOD (NORMAL)
1785103012478,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1785103012478,ZONE,battery WARN → GOOD (CHARGING OK)
1785103014076,GEAR,Estimated gear 4 → 3
1785103014076,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1785103015673,GEAR,Estimated gear 3 → 2
1785103018981,GEAR,Estimated gear 2 → 1
1785103018981,ZONE,map GOOD → WARN (RISING)
1785103021957,GEAR,Estimated gear 1 → 2
1785103026665,GEAR,Estimated gear 2 → 3
1785103026665,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785103028166,ZONE,map WARN → GOOD (CRUISE OK)
1785103029825,ZONE,stft WARN → GOOD (NORMAL)
1785103031498,ZONE,stft GOOD → ELEVATED (RICH)
1785103033098,GEAR,Estimated gear 3 → 4
1785103033098,ZONE,stft ELEVATED → WARN (SLIGHT RICH)
1785103033098,ZONE,map GOOD → WARN (RISING)
1785103036357,ZONE,stft WARN → GOOD (NORMAL)
1785103038015,ZONE,battery GOOD → WARN (LOW CHARGE)
1785103038015,ZONE,stft GOOD → WARN (SLIGHT RICH)
1785103038015,ZONE,map WARN → GOOD (CRUISE OK)
1785103039583,ZONE,battery WARN → GOOD (CHARGING OK)
