# fb2_session_log
# sections: events | dashboard_snapshots | dash_tiles
# note: main Dash only (hero + tiles + any + extras). Fuel/Trans/etc. not included.

# events
time_ms,category,message
1786800691928,Dash,Coolant2,n/s
1786800691928,Dash,Battery,11.8
1786800691928,Dash,Intake,51.0
1786800691928,Dash,Ambient,n/s
1786800691928,Dash,Load,44.705882352941174
1786800691928,Dash,Throttle,n/s
1786800691928,Dash,STFT,-4.6875
1786800691928,Dash,LTFT,n/s
1786800691928,Dash,MAF,3.14
1786800691928,Dash,MAP,26.0
1786800691928,Dash,Timing,24.0
1786800691928,Dash,FuelLoop,OPEN (DRIVE)
1786800691928,Dash,DTCs,0
1786800691928,Dash,HealthPct,75
1786800692948,Dash,RPM,1432.0
1786800692948,Dash,Speed,48.0
1786800692948,Dash,Gear,4
1786800692948,Dash,GearSource,ESTIMATED
1786800692948,Dash,Coolant1,92.0
1786800692948,Dash,Coolant2,n/s
1786800692948,Dash,Battery,11.8
1786800692948,Dash,Intake,51.0
1786800692948,Dash,Ambient,n/s
1786800692948,Dash,Load,44.705882352941174
1786800692948,Dash,Throttle,n/s
1786800692948,Dash,STFT,-4.6875
1786800692948,Dash,LTFT,n/s
1786800692948,Dash,MAF,3.14
1786800692948,Dash,MAP,60.0
1786800692948,Dash,Timing,24.0
1786800692948,Dash,FuelLoop,CLOSED LOOP
1786800692948,Dash,DTCs,0
1786800692948,Dash,HealthPct,75
1786800693972,Dash,RPM,1537.0
1786800693972,Dash,Speed,48.0
1786800693972,Dash,Gear,4
1786800693972,Dash,GearSource,ESTIMATED
1786800693972,Dash,Coolant1,92.0
1786800693972,Dash,Coolant2,n/s
1786800693972,Dash,Battery,11.8
1786800693972,Dash,Intake,51.0
1786800693972,Dash,Ambient,n/s
1786800693972,Dash,Load,44.705882352941174
1786800693972,Dash,Throttle,n/s
1786800693972,Dash,STFT,-4.6875
1786800693972,Dash,LTFT,n/s
1786800693972,Dash,MAF,3.14
1786800693972,Dash,MAP,68.0
1786800693972,Dash,Timing,24.0
1786800693972,Dash,FuelLoop,CLOSED LOOP
1786800693972,Dash,DTCs,0
1786800693972,Dash,HealthPct,75
1786800695889,Dash,RPM,1486.0
1786800695889,Dash,Speed,51.0
1786800695889,Dash,Gear,4
1786800695889,Dash,GearSource,ESTIMATED
1786800695889,Dash,Coolant1,92.0
1786800695889,Dash,Coolant2,n/s
1786800695889,Dash,Battery,11.8
1786800695889,Dash,Intake,51.0
1786800695889,Dash,Ambient,n/s
1786800695889,Dash,Load,44.705882352941174
1786800695889,Dash,Throttle,n/s
1786800695889,Dash,STFT,-4.6875
1786800695889,Dash,LTFT,n/s
1786800695889,Dash,MAF,11.95
1786800695889,Dash,MAP,66.0
1786800695889,Dash,Timing,24.0
1786800695889,Dash,FuelLoop,CLOSED LOOP
1786800695889,Dash,DTCs,0
1786800695889,Dash,HealthPct,75
1786800696986,Dash,RPM,1514.0
1786800696986,Dash,Speed,52.0
1786800696986,Dash,Gear,4
1786800696986,Dash,GearSource,ESTIMATED
1786800696986,Dash,Coolant1,92.0
1786800696986,Dash,Coolant2,n/s
1786800696986,Dash,Battery,11.8
1786800696986,Dash,Intake,51.0
1786800696986,Dash,Ambient,n/s
1786800696986,Dash,Load,44.705882352941174
1786800696986,Dash,Throttle,n/s
1786800696986,Dash,STFT,-4.6875
1786800696986,Dash,LTFT,n/s
1786800696986,Dash,MAF,11.62
1786800696986,Dash,MAP,63.0
1786800696986,Dash,Timing,24.0
1786800696986,Dash,FuelLoop,CLOSED LOOP
1786800696986,Dash,DTCs,0
1786800696986,Dash,HealthPct,75
1786800698794,Dash,RPM,1553.0
1786800698794,Dash,Speed,53.0
1786800698794,Dash,Gear,4
1786800698794,Dash,GearSource,ESTIMATED
1786800698794,Dash,Coolant1,92.0
1786800698794,Dash,Coolant2,n/s
1786800698794,Dash,Battery,11.7
1786800698794,Dash,Intake,51.0
1786800698794,Dash,Ambient,n/s
1786800698794,Dash,Load,44.705882352941174
1786800698794,Dash,Throttle,n/s
1786800698794,Dash,STFT,-4.6875
1786800698794,Dash,LTFT,n/s
1786800698794,Dash,MAF,11.7
1786800698794,Dash,MAP,61.0
1786800698794,Dash,Timing,24.0
1786800698794,Dash,FuelLoop,CLOSED LOOP
1786800698794,Dash,DTCs,0
1786800698794,Dash,HealthPct,75
1786800699811,Dash,RPM,1584.0
1786800699811,Dash,Speed,55.0
1786800699811,Dash,Gear,4
1786800699811,Dash,GearSource,ESTIMATED
1786800699811,Dash,Coolant1,92.0
1786800699811,Dash,Coolant2,n/s
1786800699811,Dash,Battery,11.7
1786800699811,Dash,Intake,51.0
1786800699811,Dash,Ambient,n/s
1786800699811,Dash,Load,44.705882352941174
1786800699811,Dash,Throttle,n/s
1786800699811,Dash,STFT,-4.6875
1786800699811,Dash,LTFT,n/s
1786800699811,Dash,MAF,9.42
1786800699811,Dash,MAP,61.0
1786800699811,Dash,Timing,24.0
1786800699811,Dash,FuelLoop,CLOSED LOOP
1786800699811,Dash,DTCs,0
1786800699811,Dash,HealthPct,75
1786800701650,Dash,RPM,1546.0
1786800701650,Dash,Speed,55.0
1786800701650,Dash,Gear,4
1786800701650,Dash,GearSource,ESTIMATED
1786800701650,Dash,Coolant1,91.0
1786800701650,Dash,Coolant2,n/s
1786800701650,Dash,Battery,11.8
1786800701650,Dash,Intake,51.0
1786800701650,Dash,Ambient,n/s
1786800701650,Dash,Load,44.705882352941174
1786800701650,Dash,Throttle,n/s
1786800701650,Dash,STFT,-4.6875
1786800701650,Dash,LTFT,n/s
1786800701650,Dash,MAF,9.28
1786800701650,Dash,MAP,n/s
1786800701650,Dash,Timing,24.0
1786800701650,Dash,FuelLoop,CLOSED LOOP
1786800701650,Dash,DTCs,0
1786800701650,Dash,HealthPct,75
1786800703494,Dash,RPM,1566.0
1786800703494,Dash,Speed,n/s
1786800703494,Dash,Gear,n/s
1786800703494,Dash,GearSource,NONE
1786800703494,Dash,Coolant1,91.0
1786800703494,Dash,Coolant2,n/s
1786800703494,Dash,Battery,11.8
1786800703494,Dash,Intake,50.0
1786800703494,Dash,Ambient,n/s
1786800703494,Dash,Load,44.705882352941174
1786800703494,Dash,Throttle,n/s
1786800703494,Dash,STFT,-4.6875
1786800703494,Dash,LTFT,n/s
1786800703494,Dash,MAF,9.08
1786800703494,Dash,MAP,n/s
1786800703494,Dash,Timing,24.0
1786800703494,Dash,FuelLoop,CLOSED LOOP
1786800703494,Dash,DTCs,0
1786800703494,Dash,HealthPct,75
1786800705385,Dash,RPM,1589.0
1786800705385,Dash,Speed,57.0
1786800705385,Dash,Gear,4
1786800705385,Dash,GearSource,ESTIMATED
1786800705385,Dash,Coolant1,91.0
1786800705385,Dash,Coolant2,n/s
1786800705385,Dash,Battery,11.8
1786800705385,Dash,Intake,50.0
1786800705385,Dash,Ambient,n/s
1786800705385,Dash,Load,44.705882352941174
1786800705385,Dash,Throttle,n/s
1786800705385,Dash,STFT,-6.25
1786800705385,Dash,LTFT,n/s
1786800705385,Dash,MAF,9.42
1786800705385,Dash,MAP,66.0
1786800705385,Dash,Timing,24.0
1786800705385,Dash,FuelLoop,CLOSED LOOP
1786800705385,Dash,DTCs,0
1786800705385,Dash,HealthPct,71
1786800706552,Dash,RPM,1426.0
1786800706552,Dash,Speed,57.0
1786800706552,Dash,Gear,4
1786800706552,Dash,GearSource,ESTIMATED
1786800706552,Dash,Coolant1,91.0
1786800706552,Dash,Coolant2,n/s
1786800706552,Dash,Battery,11.8
1786800706552,Dash,Intake,50.0
1786800706552,Dash,Ambient,n/s
1786800706552,Dash,Load,44.705882352941174
1786800706552,Dash,Throttle,n/s
1786800706552,Dash,STFT,-7.8125
1786800706552,Dash,LTFT,n/s
1786800706552,Dash,MAF,8.13
1786800706552,Dash,MAP,66.0
1786800706552,Dash,Timing,24.0
1786800706552,Dash,FuelLoop,CLOSED LOOP
1786800706552,Dash,DTCs,0
1786800706552,Dash,HealthPct,71
1786800707739,Dash,RPM,1319.0
1786800707739,Dash,Speed,57.0
1786800707739,Dash,Gear,4
1786800707739,Dash,GearSource,ESTIMATED
1786800707739,Dash,Coolant1,91.0
1786800707739,Dash,Coolant2,n/s
1786800707739,Dash,Battery,11.8
1786800707739,Dash,Intake,50.0
1786800707739,Dash,Ambient,n/s
1786800707739,Dash,Load,44.705882352941174
1786800707739,Dash,Throttle,n/s
1786800707739,Dash,STFT,-7.8125
1786800707739,Dash,LTFT,n/s
1786800707739,Dash,MAF,8.54
1786800707739,Dash,MAP,72.0
1786800707739,Dash,Timing,24.0
1786800707739,Dash,FuelLoop,CLOSED LOOP
1786800707739,Dash,DTCs,0
1786800707739,Dash,HealthPct,71
1786800708837,Dash,RPM,1263.0
1786800708837,Dash,Speed,57.0
1786800708837,Dash,Gear,5
1786800708837,Dash,GearSource,ESTIMATED
1786800708837,Dash,Coolant1,91.0
1786800708837,Dash,Coolant2,n/s
1786800708837,Dash,Battery,11.8
1786800708837,Dash,Intake,50.0
1786800708837,Dash,Ambient,n/s
1786800708837,Dash,Load,44.705882352941174
1786800708837,Dash,Throttle,n/s
1786800708837,Dash,STFT,-7.8125
1786800708837,Dash,LTFT,n/s
1786800708837,Dash,MAF,6.05
1786800708837,Dash,MAP,52.0
1786800708837,Dash,Timing,24.0
1786800708837,Dash,FuelLoop,CLOSED LOOP
1786800708837,Dash,DTCs,0
1786800708837,Dash,HealthPct,71
1786800709961,Dash,RPM,903.0
1786800709961,Dash,Speed,57.0
1786800709961,Dash,Gear,5
1786800709961,Dash,GearSource,ESTIMATED
1786800709961,Dash,Coolant1,91.0
1786800709961,Dash,Coolant2,n/s
1786800709961,Dash,Battery,11.8
1786800709961,Dash,Intake,50.0
1786800709961,Dash,Ambient,n/s
1786800709961,Dash,Load,44.705882352941174
1786800709961,Dash,Throttle,n/s
1786800709961,Dash,STFT,0.0
1786800709961,Dash,LTFT,n/s
1786800709961,Dash,MAF,3.05
1786800709961,Dash,MAP,26.0
1786800709961,Dash,Timing,24.0
1786800709961,Dash,FuelLoop,CLOSED LOOP
1786800709961,Dash,DTCs,0
1786800709961,Dash,HealthPct,75
1786800710970,Dash,RPM,1054.0
1786800710970,Dash,Speed,56.0
1786800710970,Dash,Gear,5
1786800710970,Dash,GearSource,ESTIMATED
1786800710970,Dash,Coolant1,91.0
1786800710970,Dash,Coolant2,n/s
1786800710970,Dash,Battery,11.8
1786800710970,Dash,Intake,n/s
1786800710970,Dash,Ambient,n/s
1786800710970,Dash,Load,44.705882352941174
1786800710970,Dash,Throttle,n/s
1786800710970,Dash,STFT,-2.34375
1786800710970,Dash,LTFT,n/s
1786800710970,Dash,MAF,3.39
1786800710970,Dash,MAP,25.0
1786800710970,Dash,Timing,24.0
1786800710970,Dash,FuelLoop,CLOSED LOOP
1786800710970,Dash,DTCs,0
1786800710970,Dash,HealthPct,78
1786800712865,Dash,RPM,1043.0
1786800712865,Dash,Speed,55.0
1786800712865,Dash,Gear,5
1786800712865,Dash,GearSource,ESTIMATED
1786800712865,Dash,Coolant1,91.0
1786800712865,Dash,Coolant2,n/s
1786800712865,Dash,Battery,11.8
1786800712865,Dash,Intake,n/s
1786800712865,Dash,Ambient,n/s
1786800712865,Dash,Load,44.705882352941174
1786800712865,Dash,Throttle,n/s
1786800712865,Dash,STFT,-4.6875
1786800712865,Dash,LTFT,n/s
1786800712865,Dash,MAF,3.2
1786800712865,Dash,MAP,26.0
1786800712865,Dash,Timing,24.0
1786800712865,Dash,FuelLoop,CLOSED LOOP
1786800712865,Dash,DTCs,0
1786800712865,Dash,HealthPct,78
1786800714503,Dash,RPM,1036.0
1786800714503,Dash,Speed,54.0
1786800714503,Dash,Gear,5
1786800714503,Dash,GearSource,ESTIMATED
1786800714503,Dash,Coolant1,91.0
1786800714503,Dash,Coolant2,n/s
1786800714503,Dash,Battery,11.8
1786800714503,Dash,Intake,n/s
1786800714503,Dash,Ambient,n/s
1786800714503,Dash,Load,44.705882352941174
1786800714503,Dash,Throttle,n/s
1786800714503,Dash,STFT,-4.6875
1786800714503,Dash,LTFT,n/s
1786800714503,Dash,MAF,3.23
1786800714503,Dash,MAP,29.0
1786800714503,Dash,Timing,24.0
1786800714503,Dash,FuelLoop,CLOSED LOOP
1786800714503,Dash,DTCs,0
1786800714503,Dash,HealthPct,78
1786800715541,Dash,RPM,1194.0
1786800715541,Dash,Speed,53.0
1786800715541,Dash,Gear,5
1786800715541,Dash,GearSource,ESTIMATED
1786800715541,Dash,Coolant1,91.0
1786800715541,Dash,Coolant2,n/s
1786800715541,Dash,Battery,11.8
1786800715541,Dash,Intake,n/s
1786800715541,Dash,Ambient,n/s
1786800715541,Dash,Load,44.705882352941174
1786800715541,Dash,Throttle,n/s
1786800715541,Dash,STFT,3.125
1786800715541,Dash,LTFT,n/s
1786800715541,Dash,MAF,7.89
1786800715541,Dash,MAP,47.0
1786800715541,Dash,Timing,24.0
1786800715541,Dash,FuelLoop,CLOSED LOOP
1786800715541,Dash,DTCs,0
1786800715541,Dash,HealthPct,78
1786800717135,Dash,RPM,1815.0
1786800717135,Dash,Speed,53.0
1786800717135,Dash,Gear,3
1786800717135,Dash,GearSource,ESTIMATED
1786800717135,Dash,Coolant1,91.0
1786800717135,Dash,Coolant2,n/s
1786800717135,Dash,Battery,11.8
1786800717135,Dash,Intake,n/s
1786800717135,Dash,Ambient,n/s
1786800717135,Dash,Load,44.705882352941174
1786800717135,Dash,Throttle,n/s
1786800717135,Dash,STFT,-2.34375
1786800717135,Dash,LTFT,n/s
1786800717135,Dash,MAF,14.05
1786800717135,Dash,MAP,66.0
1786800717135,Dash,Timing,24.0
1786800717135,Dash,FuelLoop,CLOSED LOOP
1786800717135,Dash,DTCs,0
1786800717135,Dash,HealthPct,78
1786800718699,Dash,RPM,1503.0
1786800718699,Dash,Speed,n/s
1786800718699,Dash,Gear,n/s
1786800718699,Dash,GearSource,NONE
1786800718699,Dash,Coolant1,91.0
1786800718699,Dash,Coolant2,n/s
1786800718699,Dash,Battery,11.8
1786800718699,Dash,Intake,n/s
1786800718699,Dash,Ambient,n/s
1786800718699,Dash,Load,44.705882352941174
1786800718699,Dash,Throttle,n/s
1786800718699,Dash,STFT,0.0
1786800718699,Dash,LTFT,n/s
1786800718699,Dash,MAF,3.14
1786800718699,Dash,MAP,66.0
1786800718699,Dash,Timing,24.0
1786800718699,Dash,FuelLoop,CLOSED LOOP
1786800718699,Dash,DTCs,0
1786800718699,Dash,HealthPct,78
1786800720264,Dash,RPM,1503.0
1786800720264,Dash,Speed,54.0
1786800720264,Dash,Gear,4
1786800720264,Dash,GearSource,ESTIMATED
1786800720264,Dash,Coolant1,90.0
1786800720264,Dash,Coolant2,n/s
1786800720264,Dash,Battery,11.9
1786800720264,Dash,Intake,n/s
1786800720264,Dash,Ambient,n/s
1786800720264,Dash,Load,44.705882352941174
1786800720264,Dash,Throttle,n/s
1786800720264,Dash,STFT,0.0
1786800720264,Dash,LTFT,n/s
1786800720264,Dash,MAF,5.08
1786800720264,Dash,MAP,n/s
1786800720264,Dash,Timing,24.0
1786800720264,Dash,FuelLoop,CLOSED LOOP
1786800720264,Dash,DTCs,0
1786800720264,Dash,HealthPct,78
1786800721785,Dash,RPM,1569.0
1786800721785,Dash,Speed,53.0
1786800721785,Dash,Gear,4
1786800721785,Dash,GearSource,ESTIMATED
1786800721785,Dash,Coolant1,90.0
1786800721785,Dash,Coolant2,n/s
1786800721785,Dash,Battery,11.9
1786800721785,Dash,Intake,n/s
1786800721785,Dash,Ambient,n/s
1786800721785,Dash,Load,44.705882352941174
1786800721785,Dash,Throttle,n/s
1786800721785,Dash,STFT,0.0
1786800721785,Dash,LTFT,n/s
1786800721785,Dash,MAF,7.59
1786800721785,Dash,MAP,n/s
1786800721785,Dash,Timing,24.0
1786800721785,Dash,FuelLoop,CLOSED LOOP
1786800721785,Dash,DTCs,0
1786800721785,Dash,HealthPct,78
1786800723688,Dash,RPM,1532.0
1786800723688,Dash,Speed,54.0
1786800723688,Dash,Gear,4
1786800723688,Dash,GearSource,ESTIMATED
1786800723688,Dash,Coolant1,90.0
1786800723688,Dash,Coolant2,n/s
1786800723688,Dash,Battery,11.8
1786800723688,Dash,Intake,n/s
1786800723688,Dash,Ambient,n/s
1786800723688,Dash,Load,44.705882352941174
1786800723688,Dash,Throttle,n/s
1786800723688,Dash,STFT,-7.8125
1786800723688,Dash,LTFT,n/s
1786800723688,Dash,MAF,9.7
1786800723688,Dash,MAP,74.0
1786800723688,Dash,Timing,24.0
1786800723688,Dash,FuelLoop,CLOSED LOOP
1786800723688,Dash,DTCs,0
1786800723688,Dash,HealthPct,78
1786800725099,Dash,RPM,1511.0
1786800725099,Dash,Speed,55.0
1786800725099,Dash,Gear,4
1786800725099,Dash,GearSource,ESTIMATED
1786800725099,Dash,Coolant1,90.0
1786800725099,Dash,Coolant2,n/s
1786800725099,Dash,Battery,11.8
1786800725099,Dash,Intake,n/s
1786800725099,Dash,Ambient,n/s
1786800725099,Dash,Load,44.705882352941174
1786800725099,Dash,Throttle,n/s
1786800725099,Dash,STFT,-8.59375
1786800725099,Dash,LTFT,n/s
1786800725099,Dash,MAF,11.29
1786800725099,Dash,MAP,74.0
1786800725099,Dash,Timing,24.0
1786800725099,Dash,FuelLoop,CLOSED LOOP
1786800725099,Dash,DTCs,0
1786800725099,Dash,HealthPct,74
1786800726433,Dash,RPM,1480.0
1786800726433,Dash,Speed,55.0
1786800726433,Dash,Gear,4
1786800726433,Dash,GearSource,ESTIMATED
1786800726433,Dash,Coolant1,90.0
1786800726433,Dash,Coolant2,n/s
1786800726433,Dash,Battery,11.8
1786800726433,Dash,Intake,n/s
1786800726433,Dash,Ambient,n/s
1786800726433,Dash,Load,44.705882352941174
1786800726433,Dash,Throttle,n/s
1786800726433,Dash,STFT,0.0
1786800726433,Dash,LTFT,n/s
1786800726433,Dash,MAF,4.16
1786800726433,Dash,MAP,n/s
1786800726433,Dash,Timing,24.0
1786800726433,Dash,FuelLoop,CLOSED LOOP
1786800726433,Dash,DTCs,0
1786800726433,Dash,HealthPct,78
1786800727861,Dash,RPM,978.0
1786800727861,Dash,Speed,n/s
1786800727861,Dash,Gear,n/s
1786800727861,Dash,GearSource,NONE
1786800727861,Dash,Coolant1,90.0
1786800727861,Dash,Coolant2,n/s
1786800727861,Dash,Battery,11.9
1786800727861,Dash,Intake,n/s
1786800727861,Dash,Ambient,n/s
1786800727861,Dash,Load,44.705882352941174
1786800727861,Dash,Throttle,n/s
1786800727861,Dash,STFT,0.0
1786800727861,Dash,LTFT,n/s
1786800727861,Dash,MAF,3.23
1786800727861,Dash,MAP,n/s
1786800727861,Dash,Timing,24.0
1786800727861,Dash,FuelLoop,CLOSED LOOP
1786800727861,Dash,DTCs,0
1786800727861,Dash,HealthPct,78
1786800729461,Dash,RPM,1503.0
1786800729461,Dash,Speed,51.0
1786800729461,Dash,Gear,4
1786800729461,Dash,GearSource,ESTIMATED
1786800729461,Dash,Coolant1,90.0
1786800729461,Dash,Coolant2,n/s
1786800729461,Dash,Battery,11.8
1786800729461,Dash,Intake,n/s
1786800729461,Dash,Ambient,n/s
1786800729461,Dash,Load,44.705882352941174
1786800729461,Dash,Throttle,n/s
1786800729461,Dash,STFT,0.78125
1786800729461,Dash,LTFT,n/s
1786800729461,Dash,MAF,4.83
1786800729461,Dash,MAP,n/s
1786800729461,Dash,Timing,24.0
1786800729461,Dash,FuelLoop,CLOSED LOOP
1786800729461,Dash,DTCs,0
1786800729461,Dash,HealthPct,78
1786800730718,Dash,RPM,1554.0
1786800730718,Dash,Speed,51.0
1786800730718,Dash,Gear,4
1786800730718,Dash,GearSource,ESTIMATED
1786800730718,Dash,Coolant1,90.0
1786800730718,Dash,Coolant2,n/s
1786800730718,Dash,Battery,11.8
1786800730718,Dash,Intake,n/s
1786800730718,Dash,Ambient,n/s
1786800730718,Dash,Load,44.705882352941174
1786800730718,Dash,Throttle,n/s
1786800730718,Dash,STFT,-3.125
1786800730718,Dash,LTFT,n/s
1786800730718,Dash,MAF,3.2
1786800730718,Dash,MAP,n/s
1786800730718,Dash,Timing,24.0
1786800730718,Dash,FuelLoop,CLOSED LOOP
1786800730718,Dash,DTCs,0
1786800730718,Dash,HealthPct,78
1786800731940,Dash,RPM,980.0
1786800731940,Dash,Speed,50.0
1786800731940,Dash,Gear,5
1786800731940,Dash,GearSource,ESTIMATED
1786800731940,Dash,Coolant1,90.0
1786800731940,Dash,Coolant2,n/s
1786800731940,Dash,Battery,11.9
1786800731940,Dash,Intake,n/s
1786800731940,Dash,Ambient,n/s
1786800731940,Dash,Load,44.705882352941174
1786800731940,Dash,Throttle,n/s
1786800731940,Dash,STFT,0.0
1786800731940,Dash,LTFT,n/s
1786800731940,Dash,MAF,3.32
1786800731940,Dash,MAP,n/s
1786800731940,Dash,Timing,24.0
1786800731940,Dash,FuelLoop,CLOSED LOOP
1786800731940,Dash,DTCs,0
1786800731940,Dash,HealthPct,78
1786800733455,Dash,RPM,1201.0
1786800733455,Dash,Speed,49.0
1786800733455,Dash,Gear,4
1786800733455,Dash,GearSource,ESTIMATED
1786800733455,Dash,Coolant1,90.0
1786800733455,Dash,Coolant2,n/s
1786800733455,Dash,Battery,11.9
1786800733455,Dash,Intake,n/s
1786800733455,Dash,Ambient,n/s
1786800733455,Dash,Load,44.705882352941174
1786800733455,Dash,Throttle,n/s
1786800733455,Dash,STFT,-2.34375
1786800733455,Dash,LTFT,n/s
1786800733455,Dash,MAF,3.32
1786800733455,Dash,MAP,n/s
1786800733455,Dash,Timing,24.0
1786800733455,Dash,FuelLoop,CLOSED LOOP
1786800733455,Dash,DTCs,0
1786800733455,Dash,HealthPct,78
1786800734852,Dash,RPM,1357.0
1786800734852,Dash,Speed,48.0
1786800734852,Dash,Gear,4
1786800734852,Dash,GearSource,ESTIMATED
1786800734852,Dash,Coolant1,88.0
1786800734852,Dash,Coolant2,n/s
1786800734852,Dash,Battery,11.8
1786800734852,Dash,Intake,n/s
1786800734852,Dash,Ambient,n/s
1786800734852,Dash,Load,44.705882352941174
1786800734852,Dash,Throttle,n/s
1786800734852,Dash,STFT,-1.5625
1786800734852,Dash,LTFT,n/s
1786800734852,Dash,MAF,3.39
1786800734852,Dash,MAP,n/s
1786800734852,Dash,Timing,24.0
1786800734852,Dash,FuelLoop,CLOSED LOOP
1786800734852,Dash,DTCs,0
1786800734852,Dash,HealthPct,78
1786800736263,Dash,RPM,1410.0
1786800736263,Dash,Speed,47.0
1786800736263,Dash,Gear,4
1786800736263,Dash,GearSource,ESTIMATED
1786800736263,Dash,Coolant1,88.0
1786800736263,Dash,Coolant2,n/s
1786800736263,Dash,Battery,11.8
1786800736263,Dash,Intake,n/s
1786800736263,Dash,Ambient,n/s
1786800736263,Dash,Load,44.705882352941174
1786800736263,Dash,Throttle,n/s
1786800736263,Dash,STFT,-3.90625
1786800736263,Dash,LTFT,n/s
1786800736263,Dash,MAF,7.05
1786800736263,Dash,MAP,n/s
1786800736263,Dash,Timing,24.0
1786800736263,Dash,FuelLoop,CLOSED LOOP
1786800736263,Dash,DTCs,0
1786800736263,Dash,HealthPct,78
1786800737809,Dash,RPM,1619.0
1786800737809,Dash,Speed,47.0
1786800737809,Dash,Gear,3
1786800737809,Dash,GearSource,ESTIMATED
1786800737809,Dash,Coolant1,88.0
1786800737809,Dash,Coolant2,n/s
1786800737809,Dash,Battery,11.8
1786800737809,Dash,Intake,n/s
1786800737809,Dash,Ambient,n/s
1786800737809,Dash,Load,44.705882352941174
1786800737809,Dash,Throttle,n/s
1786800737809,Dash,STFT,-4.6875
1786800737809,Dash,LTFT,n/s
1786800737809,Dash,MAF,11.29
1786800737809,Dash,MAP,n/s
1786800737809,Dash,Timing,24.0
1786800737809,Dash,FuelLoop,CLOSED LOOP
1786800737809,Dash,DTCs,0
1786800737809,Dash,HealthPct,78
1786800738908,Dash,RPM,1561.0
1786800738908,Dash,Speed,n/s
1786800738908,Dash,Gear,n/s
1786800738908,Dash,GearSource,NONE
1786800738908,Dash,Coolant1,88.0
1786800738908,Dash,Coolant2,n/s
1786800738908,Dash,Battery,11.8
1786800738908,Dash,Intake,n/s
1786800738908,Dash,Ambient,n/s
1786800738908,Dash,Load,44.705882352941174
1786800738908,Dash,Throttle,n/s
1786800738908,Dash,STFT,-7.03125
1786800738908,Dash,LTFT,n/s
1786800738908,Dash,MAF,12.61
1786800738908,Dash,MAP,n/s
1786800738908,Dash,Timing,24.0
1786800738908,Dash,FuelLoop,CLOSED LOOP
1786800738908,Dash,DTCs,0
1786800738908,Dash,HealthPct,78
1786800740104,Dash,RPM,1649.0
1786800740104,Dash,Speed,n/s
1786800740104,Dash,Gear,n/s
1786800740104,Dash,GearSource,NONE
1786800740104,Dash,Coolant1,88.0
1786800740104,Dash,Coolant2,n/s
1786800740104,Dash,Battery,11.8
1786800740104,Dash,Intake,n/s
1786800740104,Dash,Ambient,n/s
1786800740104,Dash,Load,44.705882352941174
1786800740104,Dash,Throttle,n/s
1786800740104,Dash,STFT,4.6875
1786800740104,Dash,LTFT,n/s
1786800740104,Dash,MAF,12.7
1786800740104,Dash,MAP,n/s
1786800740104,Dash,Timing,24.0
1786800740104,Dash,FuelLoop,CLOSED LOOP
1786800740104,Dash,DTCs,0
1786800740104,Dash,HealthPct,78
1786800741295,Dash,RPM,1570.0
1786800741295,Dash,Speed,52.0
1786800741295,Dash,Gear,4
1786800741295,Dash,GearSource,ESTIMATED
1786800741295,Dash,Coolant1,88.0
1786800741295,Dash,Coolant2,n/s
1786800741295,Dash,Battery,11.8
1786800741295,Dash,Intake,n/s
1786800741295,Dash,Ambient,n/s
1786800741295,Dash,Load,44.705882352941174
1786800741295,Dash,Throttle,n/s
1786800741295,Dash,STFT,-5.46875
1786800741295,Dash,LTFT,n/s
1786800741295,Dash,MAF,13.54
1786800741295,Dash,MAP,n/s
1786800741295,Dash,Timing,24.0
1786800741295,Dash,FuelLoop,CLOSED LOOP
1786800741295,Dash,DTCs,0
1786800741295,Dash,HealthPct,78
1786800742393,Dash,RPM,1451.0
1786800742393,Dash,Speed,52.0
1786800742393,Dash,Gear,4
1786800742393,Dash,GearSource,ESTIMATED
1786800742393,Dash,Coolant1,88.0
1786800742393,Dash,Coolant2,n/s
1786800742393,Dash,Battery,11.8
1786800742393,Dash,Intake,n/s
1786800742393,Dash,Ambient,n/s
1786800742393,Dash,Load,44.705882352941174
1786800742393,Dash,Throttle,n/s
1786800742393,Dash,STFT,-9.375
1786800742393,Dash,LTFT,n/s
1786800742393,Dash,MAF,7.11
1786800742393,Dash,MAP,n/s
1786800742393,Dash,Timing,24.0
1786800742393,Dash,FuelLoop,CLOSED LOOP
1786800742393,Dash,DTCs,0
1786800742393,Dash,HealthPct,74
1786800743443,Dash,RPM,1453.0
1786800743443,Dash,Speed,52.0
1786800743443,Dash,Gear,4
1786800743443,Dash,GearSource,ESTIMATED
1786800743443,Dash,Coolant1,88.0
1786800743443,Dash,Coolant2,n/s
1786800743443,Dash,Battery,11.8
1786800743443,Dash,Intake,n/s
1786800743443,Dash,Ambient,n/s
1786800743443,Dash,Load,44.705882352941174
1786800743443,Dash,Throttle,n/s
1786800743443,Dash,STFT,-4.6875
1786800743443,Dash,LTFT,n/s
1786800743443,Dash,MAF,6.87
1786800743443,Dash,MAP,n/s
1786800743443,Dash,Timing,24.0
1786800743443,Dash,FuelLoop,CLOSED LOOP
1786800743443,Dash,DTCs,0
1786800743443,Dash,HealthPct,74
1786800745524,Dash,RPM,1465.0
1786800745524,Dash,Speed,53.0
1786800745524,Dash,Gear,4
1786800745524,Dash,GearSource,ESTIMATED
1786800745524,Dash,Coolant1,88.0
1786800745524,Dash,Coolant2,n/s
1786800745524,Dash,Battery,11.8
