# fb2_session_log
# sections: events | dashboard_snapshots | dash_tiles
# note: main Dash only (hero + tiles + any + extras). Fuel/Trans/etc. not included.

# events
time_ms,category,message
1786619107053,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786619111418,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786619113458,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786619115639,ZONE,battery CRITICAL → ELEVATED (WEAK CHARGE)
1786619115640,ZONE,map WARN → GOOD (LIGHT LOAD)
1786619118231,ZONE,battery ELEVATED → GOOD (CHARGING OK)
1786619118231,CHARGE,Charging problem ended
1786619120722,ZONE,map GOOD → WARN (LOW VAC?)
1786619121961,ZONE,map WARN → GOOD (LIGHT LOAD)
1786619127902,ZONE,intake GOOD → WARN (WARM)
1786619128835,ZONE,battery GOOD → WARN (LOW CHARGE)
1786619129701,ZONE,battery WARN → GOOD (CHARGING OK)
1786619131828,GEAR,Estimated gear 5 → 4
1786619131828,ZONE,battery GOOD → WARN (LOW CHARGE)
1786619132304,ZONE,intake WARN → GOOD (NORMAL)
1786619133118,ZONE,battery WARN → CRITICAL (ALT WEAK)
1786619133118,CHARGE,Charging problem began (ALT WEAK)
1786619134867,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786619138786,GEAR,Estimated gear 4 → 3
1786619139814,GEAR,Estimated gear 3 → 5
1786619141527,GEAR,Estimated gear 5 → 4
1786619149891,ZONE,battery CRITICAL → ELEVATED (WEAK CHARGE)
1786619150517,GEAR,Estimated gear 4 → 5
1786619152043,ZONE,battery ELEVATED → WARN (LOW CHARGE)
1786619152043,CHARGE,Charging problem ended
1786619152984,GEAR,Estimated gear 5 → 4
1786619154643,ZONE,battery WARN → ELEVATED (WEAK CHARGE)
1786619154643,CHARGE,Charging problem began (WEAK CHARGE)
1786619156218,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786619161390,ZONE,battery CRITICAL → ELEVATED (WEAK CHARGE)
1786619162490,GEAR,Estimated gear 4 → 5
1786619163049,ZONE,battery ELEVATED → WARN (LOW CHARGE)
1786619163049,CHARGE,Charging problem ended
1786619163836,ZONE,battery WARN → ELEVATED (WEAK CHARGE)
1786619163836,CHARGE,Charging problem began (WEAK CHARGE)
1786619165948,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786619165948,ZONE,battery ELEVATED → WARN (LOW CHARGE)
1786619165948,CHARGE,Charging problem ended
1786619166975,GEAR,Estimated gear 5 → 4
1786619166975,ZONE,intake GOOD → WARN (WARM)
1786619169377,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786619170534,ZONE,battery WARN → ELEVATED (WEAK CHARGE)
1786619170534,CHARGE,Charging problem began (WEAK CHARGE)
1786619171399,GEAR,Estimated gear 4 → 5
1786619171399,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786619172441,GEAR,Estimated gear 5 → 4
1786619172441,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786619173439,ZONE,battery CRITICAL → ELEVATED (IDLE LOW)
1786619173439,CHARGE,Charging problem ended
1786619176113,GEAR,Estimated gear 4 → 3
1786619176113,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786619176113,CHARGE,Charging problem began (ALT WEAK)
1786619179294,ZONE,battery CRITICAL → ELEVATED (IDLE LOW)
1786619179294,CHARGE,Charging problem ended
1786619182235,GEAR,Estimated gear 3 → 2
1786619182863,GEAR,Estimated gear 2 → 3
1786619184472,GEAR,Estimated gear 3 → 2
1786619184472,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786619187881,GEAR,Estimated gear 2 → 1
1786619187881,ZONE,stft WARN → GOOD (NORMAL)
1786619198335,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786619199524,ZONE,stft WARN → GOOD (NORMAL)
1786619202074,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786619203277,ZONE,stft WARN → GOOD (NORMAL)
1786619204548,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786619204548,CHARGE,Charging problem began (ALT WEAK)
1786619205815,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786619207087,ZONE,stft WARN → GOOD (NORMAL)
1786619212040,GEAR,Estimated gear 1 → 2
1786619214646,ZONE,battery CRITICAL → ELEVATED (IDLE LOW)
1786619214646,CHARGE,Charging problem ended
1786619221105,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786619222459,GEAR,Estimated gear 2 → 1
1786619222459,ZONE,stft WARN → GOOD (NORMAL)
1786619224498,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786619224499,CHARGE,Charging problem began (ALT WEAK)
1786619229339,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786619230849,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786619231784,ZONE,battery CRITICAL → ELEVATED (IDLE LOW)
1786619231784,CHARGE,Charging problem ended
1786619236649,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786619236649,CHARGE,Charging problem began (ALT WEAK)
1786619247479,GEAR,Estimated gear 1 → 2
1786619247479,ZONE,battery CRITICAL → ELEVATED (IDLE LOW)
1786619247479,CHARGE,Charging problem ended
1786619251244,GEAR,Estimated gear 2 → 1
1786619251244,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786619251244,CHARGE,Charging problem began (ALT WEAK)
1786619255789,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786619265587,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786619266434,ZONE,stft WARN → GOOD (NORMAL)
1786619266975,GEAR,Estimated gear 1 → 2
1786619271898,GEAR,Estimated gear 2 → 3
1786619271898,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786619273959,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786619276579,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786619277488,ZONE,stft WARN → GOOD (NORMAL)
1786619278480,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786619279264,GEAR,Estimated gear 3 → 4
1786619280208,GEAR,Estimated gear 4 → 3
1786619284045,GEAR,Estimated gear 3 → 2
1786619286876,GEAR,Estimated gear 2 → 3
1786619287906,GEAR,Estimated gear 3 → 4
1786619287906,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786619290028,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786619291057,GEAR,Estimated gear 4 → 3
1786619291057,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786619292089,GEAR,Estimated gear 3 → 2
1786619292089,ZONE,battery CRITICAL → ELEVATED (IDLE LOW)
1786619292089,CHARGE,Charging problem ended
1786619293139,ZONE,stft GOOD → ELEVATED (RICH)
1786619293988,ZONE,stft ELEVATED → WARN (SLIGHT RICH)
1786619295482,GEAR,Estimated gear 2 → 1
1786619295482,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786619295482,CHARGE,Charging problem began (ALT WEAK)
1786619296103,ZONE,stft WARN → GOOD (NORMAL)
1786619303262,GEAR,Estimated gear 1 → 2
1786619303262,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786619304056,GEAR,Estimated gear 2 → 3
1786619304056,ZONE,stft WARN → GOOD (NORMAL)
1786619309252,GEAR,Estimated gear 3 → 4
1786619317873,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786619318908,ZONE,stft WARN → GOOD (NORMAL)
1786619330123,ZONE,battery CRITICAL → ELEVATED (WEAK CHARGE)
1786619333758,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786619372090,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786619375020,ZONE,stft WARN → GOOD (NORMAL)
1786619380248,GEAR,Estimated gear 4 → 5

# dashboard_snapshots
time_ms,rpm,speed_kmh,coolant1_c,coolant2_c,intake_c,ambient_c,load_pct,throttle_pct,timing,maf_gps,map_kpa,stft_pct,ltft_pct,ecu_v,gear,fuel_loop
1786618970367,1878.0,95.0,87.0,,44.0,,,14.901960784313726,-2.0,4.43,24.0,,,12.775,5,OPEN LOOP
1786618971850,1874.0,93.0,87.0,,44.0,,40.78431372549019,18.03921568627451,-2.0,8.94,36.0,,,12.4,5,CLOSED LOOP
1786618973151,1864.0,93.0,87.0,,44.0,,40.78431372549019,18.823529411764707,31.5,10.41,61.0,,,12.525,5,CLOSED LOOP
1786618974547,1854.0,92.0,87.0,,44.0,,56.86274509803921,18.823529411764707,31.0,10.81,61.0,,,12.55,5,CLOSED LOOP
1786618975888,1848.0,92.0,87.0,,44.0,,60.3921568627451,18.823529411764707,30.0,10.81,64.0,,,12.5,5,CLOSED LOOP
1786618977143,1837.0,91.0,87.0,,44.0,,60.3921568627451,18.823529411764707,30.0,11.13,66.0,,,12.575,5,CLOSED LOOP
1786618978721,1834.0,91.0,87.0,,44.0,,60.3921568627451,18.823529411764707,26.0,11.13,80.0,,,12.475,5,CLOSED LOOP
1786618979965,1827.0,91.0,87.0,,44.0,,60.3921568627451,18.823529411764707,25.0,13.28,78.0,,,12.5,5,CLOSED LOOP
1786618980886,1828.0,91.0,87.0,,44.0,,60.3921568627451,18.823529411764707,25.0,13.2,78.0,,,12.5,5,CLOSED LOOP
1786618982000,1825.0,91.0,87.0,,44.0,,60.3921568627451,18.823529411764707,25.0,13.45,78.0,,,12.3,5,CLOSED LOOP
1786618982867,1820.0,91.0,87.0,,44.0,,60.3921568627451,18.823529411764707,25.0,13.45,78.0,,,12.3,5,CLOSED LOOP
1786618983986,1817.0,91.0,86.0,,44.0,,60.3921568627451,18.823529411764707,27.0,12.61,72.0,,,12.3,5,CLOSED LOOP
1786618984716,1815.0,91.0,86.0,,44.0,,60.3921568627451,18.823529411764707,27.0,12.11,72.0,,,12.3,5,CLOSED LOOP
1786618985494,1815.0,91.0,86.0,,44.0,,60.3921568627451,18.823529411764707,27.0,12.36,72.0,,,12.3,5,CLOSED LOOP
1786618986227,1812.0,91.0,86.0,,44.0,,60.3921568627451,18.823529411764707,27.0,12.36,73.0,,,12.4,5,CLOSED LOOP
1786618986762,1812.0,91.0,86.0,,44.0,,60.3921568627451,18.823529411764707,27.0,12.36,72.0,,,12.3,5,CLOSED LOOP
1786618987374,1816.0,91.0,86.0,,44.0,,60.3921568627451,18.823529411764707,27.0,12.36,73.0,,,12.3,5,CLOSED LOOP
1786618987826,1812.0,91.0,86.0,,44.0,,60.3921568627451,18.823529411764707,26.5,12.36,73.0,,,12.3,5,CLOSED LOOP
1786618988209,1819.0,91.0,86.0,,44.0,,60.3921568627451,18.823529411764707,26.5,12.36,73.0,,,12.3,5,CLOSED LOOP
1786618989662,1817.0,91.0,87.0,,44.0,,67.05882352941177,18.823529411764707,27.0,12.53,73.0,-3.90625,,12.55,5,CLOSED LOOP
1786618991059,1816.0,91.0,87.0,,44.0,,68.23529411764706,18.823529411764707,26.5,12.2,73.0,-3.90625,,12.55,5,CLOSED LOOP
1786618992216,1815.0,91.0,87.0,,44.0,,69.01960784313725,18.823529411764707,26.5,11.86,73.0,-3.125,,12.3,5,CLOSED LOOP
1786618993315,1813.0,91.0,87.0,,44.0,,70.19607843137256,18.823529411764707,26.5,12.61,73.0,-3.125,,12.3,5,CLOSED LOOP
1786618994826,1818.0,91.0,87.0,,44.0,,69.01960784313725,18.823529411764707,26.5,12.45,74.0,-3.90625,,12.3,5,CLOSED LOOP
1786618995989,1821.0,91.0,87.0,,44.0,,80.0,18.823529411764707,26.5,13.71,74.0,-3.90625,,12.4,5,CLOSED LOOP
1786618997086,1823.0,91.0,87.0,,44.0,,76.07843137254902,18.823529411764707,24.5,13.71,80.0,-3.125,,12.3,5,CLOSED LOOP
1786618998023,1821.0,91.0,87.0,,44.0,,75.29411764705883,18.823529411764707,24.5,13.71,79.0,-3.125,,12.3,5,CLOSED LOOP
1786618999192,1814.0,91.0,87.0,,44.0,,76.07843137254902,18.823529411764707,24.0,14.22,80.0,-3.125,,12.3,5,CLOSED LOOP
1786619000230,1812.0,91.0,87.0,,44.0,,73.72549019607843,18.823529411764707,24.5,14.22,80.0,-3.125,,12.3,5,CLOSED LOOP
1786619001320,1809.0,91.0,87.0,,44.0,,73.72549019607843,18.823529411764707,25.0,13.45,80.0,-3.125,,12.3,5,CLOSED LOOP
1786619002083,1809.0,91.0,87.0,,44.0,,73.72549019607843,18.823529411764707,25.0,13.28,77.0,-3.125,,12.3,5,CLOSED LOOP
1786619003198,1807.0,91.0,87.0,,44.0,,73.72549019607843,18.823529411764707,25.0,13.28,63.0,-3.125,,12.3,5,CLOSED LOOP
1786619003999,1786.0,91.0,87.0,,44.0,,73.72549019607843,18.823529411764707,-8.5,3.46,22.0,-3.125,,12.5,5,CLOSED LOOP
1786619004950,1761.0,91.0,87.0,,44.0,,17.647058823529413,18.823529411764707,-8.5,3.14,22.0,-3.125,,12.7,5,OPEN (DRIVE)
1786619005506,1731.0,91.0,87.0,,44.0,,17.647058823529413,18.823529411764707,-12.5,2.99,22.0,-3.125,,12.8,5,OPEN (DRIVE)
1786619006369,1713.0,91.0,87.0,,44.0,,18.03921568627451,18.823529411764707,-12.5,3.05,22.0,-3.125,,13.0,5,OPEN (DRIVE)
1786619007008,1686.0,91.0,87.0,,44.0,,18.03921568627451,18.823529411764707,-12.5,2.99,22.0,-3.125,,13.0,5,OPEN LOOP
1786619007776,1661.0,91.0,87.0,,44.0,,20.392156862745097,18.823529411764707,24.0,3.2,22.0,-3.125,,12.9,5,OPEN LOOP
1786619008323,1643.0,91.0,87.0,,44.0,,20.392156862745097,18.823529411764707,24.0,3.2,22.0,-3.125,,12.7,5,CLOSED LOOP
1786619010073,1625.0,91.0,87.0,,45.0,,20.392156862745097,14.509803921568627,41.5,3.14,22.0,-3.90625,,12.4,5,CLOSED LOOP
1786619011257,1620.0,91.0,87.0,,45.0,,37.254901960784316,14.509803921568627,39.0,3.14,22.0,-3.125,,12.1,5,CLOSED LOOP
1786619012429,1591.0,91.0,87.0,,45.0,,77.6470588235294,22.745098039215687,21.0,14.3,22.0,-3.125,,12.0,5,CLOSED LOOP
1786619013769,1590.0,91.0,87.0,,44.0,,87.05882352941177,23.92156862745098,20.0,13.54,22.0,-2.34375,,12.1,5,CLOSED LOOP
1786619015182,1605.0,91.0,87.0,,44.0,,89.01960784313725,23.92156862745098,20.5,13.79,22.0,-2.34375,,12.2,5,CLOSED LOOP
1786619016269,1609.0,91.0,87.0,,44.0,,89.01960784313725,23.92156862745098,20.5,13.62,22.0,-2.34375,,12.2,5,CLOSED LOOP
1786619017214,1614.0,91.0,87.0,,44.0,,89.01960784313725,23.92156862745098,20.5,13.79,22.0,-2.34375,,12.2,5,CLOSED LOOP
1786619018230,1618.0,91.0,87.0,,44.0,,89.01960784313725,22.352941176470587,21.5,13.11,22.0,-2.34375,,12.2,5,CLOSED LOOP
1786619019270,1619.0,91.0,87.0,,44.0,,89.01960784313725,22.352941176470587,21.5,13.11,22.0,-2.34375,,12.2,5,CLOSED LOOP
1786619020036,1628.0,91.0,87.0,,44.0,,89.01960784313725,21.96078431372549,21.5,13.11,22.0,-2.34375,,12.2,5,CLOSED LOOP
1786619020888,1632.0,91.0,87.0,,44.0,,89.01960784313725,21.96078431372549,21.5,12.45,22.0,-2.34375,,12.3,5,CLOSED LOOP
1786619021755,1626.0,91.0,87.0,,44.0,,89.01960784313725,21.96078431372549,21.5,13.28,22.0,-2.34375,,12.3,5,CLOSED LOOP
1786619022618,1633.0,91.0,87.0,,44.0,,89.01960784313725,21.96078431372549,21.5,13.28,22.0,-2.34375,,12.2,5,CLOSED LOOP
1786619023305,1631.0,91.0,87.0,,44.0,,89.01960784313725,21.96078431372549,21.5,12.95,22.0,-2.34375,,12.2,5,CLOSED LOOP
1786619024088,1624.0,91.0,87.0,,44.0,,89.01960784313725,21.96078431372549,21.5,12.86,22.0,-2.34375,,12.3,5,CLOSED LOOP
1786619024712,1622.0,91.0,87.0,,44.0,,89.01960784313725,22.352941176470587,21.5,13.11,22.0,-2.34375,,12.3,5,CLOSED LOOP
1786619025589,1617.0,91.0,87.0,,44.0,,89.01960784313725,22.352941176470587,21.5,13.03,22.0,-2.34375,,12.3,5,CLOSED LOOP
1786619026310,1615.0,91.0,87.0,,44.0,,89.01960784313725,22.352941176470587,21.0,13.03,22.0,-2.34375,,12.2,5,CLOSED LOOP
1786619026993,1611.0,91.0,87.0,,44.0,,89.01960784313725,22.352941176470587,21.0,13.2,22.0,-2.34375,,12.2,5,CLOSED LOOP
1786619027842,1602.0,91.0,87.0,,44.0,,89.01960784313725,22.352941176470587,21.0,13.03,22.0,-2.34375,,12.2,5,CLOSED LOOP
1786619029310,1601.0,79.0,87.0,,44.0,,91.76470588235294,20.784313725490197,21.0,13.03,22.0,-3.90625,,12.45,5,CLOSED LOOP
1786619030354,1601.0,79.0,87.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-2.34375,,12.45,5,CLOSED LOOP
1786619031406,1578.0,79.0,87.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.5,5,CLOSED LOOP
1786619032351,1573.0,79.0,87.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.5,5,CLOSED LOOP
1786619033386,1578.0,78.0,87.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.425,5,CLOSED LOOP
1786619034239,1585.0,79.0,87.0,,44.0,,91.76470588235294,20.392156862745097,21.0,14.3,22.0,-3.125,,12.425,5,CLOSED LOOP
1786619035109,1577.0,79.0,87.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.2,5,CLOSED LOOP
1786619036040,1596.0,80.0,87.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.3,5,CLOSED LOOP
1786619036870,1612.0,80.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.3,5,CLOSED LOOP
1786619037586,1628.0,81.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.3,5,CLOSED LOOP
1786619038382,1642.0,82.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.3,5,CLOSED LOOP
1786619038929,1658.0,82.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.2,5,CLOSED LOOP
1786619039705,1668.0,82.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.3,5,CLOSED LOOP
1786619040098,1684.0,82.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.3,5,CLOSED LOOP
1786619040565,1696.0,82.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.2,5,CLOSED LOOP
1786619040948,1708.0,82.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.3,5,CLOSED LOOP
1786619041318,1716.0,82.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.3,5,CLOSED LOOP
1786619041631,1728.0,82.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.2,5,CLOSED LOOP
1786619042038,1734.0,82.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.3,5,CLOSED LOOP
1786619042344,1744.0,82.0,88.0,,44.0,,91.76470588235294,20.784313725490197,21.0,14.3,22.0,-3.125,,12.3,5,CLOSED LOOP
1786619043583,1756.0,87.0,88.0,,44.0,,85.09803921568627,20.784313725490197,21.0,14.3,22.0,-3.125,,12.475,5,CLOSED LOOP
1786619044693,1786.0,89.0,88.0,,44.0,,81.17647058823529,20.784313725490197,21.0,14.3,22.0,-3.125,,12.475,5,CLOSED LOOP
1786619045861,1814.0,90.0,88.0,,44.0,,90.98039215686275,20.784313725490197,21.0,14.3,22.0,-3.125,,12.4,5,CLOSED LOOP
1786619046813,1832.0,91.0,88.0,,44.0,,84.70588235294117,21.568627450980394,21.0,14.3,22.0,-3.125,,12.425,5,CLOSED LOOP
1786619047816,1844.0,92.0,88.0,,44.0,,85.09803921568627,21.568627450980394,21.0,14.3,22.0,-3.125,,12.45,5,CLOSED LOOP
1786619048589,1844.0,92.0,88.0,,44.0,,83.52941176470588,21.568627450980394,21.0,14.3,22.0,-3.125,,12.45,5,CLOSED LOOP
1786619049386,1859.0,92.0,88.0,,44.0,,83.52941176470588,21.176470588235293,21.0,14.3,22.0,-3.125,,12.2,5,CLOSED LOOP
1786619050241,1859.0,93.0,88.0,,44.0,,83.92156862745098,21.568627450980394,21.0,14.3,22.0,-3.125,,12.45,5,CLOSED LOOP
1786619051581,1866.0,92.0,88.0,,44.0,,81.56862745098039,20.784313725490197,21.0,14.3,22.0,-3.125,,12.475,5,CLOSED LOOP
1786619052696,1859.0,92.0,88.0,,44.0,,79.2156862745098,20.784313725490197,21.0,14.3,22.0,-3.125,,12.475,5,CLOSED LOOP
1786619054013,1842.0,92.0,88.0,,44.0,,80.7843137254902,20.784313725490197,21.0,14.3,22.0,-3.125,,12.475,5,CLOSED LOOP
1786619055023,1828.0,91.0,88.0,,44.0,,80.3921568627451,20.784313725490197,21.0,14.3,22.0,-3.125,,12.4,5,CLOSED LOOP
1786619056129,1819.0,90.0,88.0,,44.0,,82.3529411764706,17.647058823529413,21.0,14.3,22.0,-3.125,,12.575,5,CLOSED LOOP
1786619057213,1802.0,89.0,88.0,,44.0,,17.647058823529413,15.686274509803921,21.0,14.3,22.0,-3.125,,12.775,5,OPEN (DRIVE)
1786619058009,1743.0,88.0,88.0,,44.0,,33.72549019607843,15.686274509803921,21.0,14.3,22.0,-3.125,,12.625,5,OPEN LOOP
1786619058788,1730.0,86.0,88.0,,44.0,,37.64705882352941,16.862745098039216,21.0,14.3,22.0,-3.125,,12.55,5,CLOSED LOOP
1786619059571,1716.0,85.0,88.0,,44.0,,37.64705882352941,14.509803921568627,21.0,14.3,22.0,-3.125,,12.725,5,CLOSED LOOP
1786619060291,1687.0,84.0,88.0,,44.0,,37.64705882352941,14.509803921568627,21.0,14.3,22.0,-3.125,,12.85,5,OPEN (DRIVE)
1786619060957,1670.0,83.0,88.0,,44.0,,37.64705882352941,14.509803921568627,21.0,14.3,22.0,-3.125,,12.5,5,OPEN (DRIVE)
1786619061631,1654.0,83.0,88.0,,44.0,,37.64705882352941,15.294117647058824,21.0,14.3,22.0,-3.125,,13.1,5,OPEN LOOP
1786619063144,1638.0,81.0,88.0,,44.0,,36.86274509803921,15.294117647058824,29.0,14.3,25.0,-3.125,,12.5,5,OPEN (DRIVE)
1786619064674,1608.0,80.0,88.0,,45.0,,25.88235294117647,15.294117647058824,-12.5,14.3,25.0,-3.125,,12.8,5,OPEN (DRIVE)
1786619065844,1577.0,78.0,88.0,,45.0,,26.666666666666668,16.470588235294116,24.0,14.3,25.0,-3.125,,12.7,5,OPEN LOOP
1786619066849,1583.0,78.0,88.0,,45.0,,49.01960784313726,17.254901960784313,26.0,14.3,25.0,-3.125,,12.5,5,CLOSED LOOP
1786619067774,1588.0,78.0,88.0,,45.0,,83.13725490196079,17.254901960784313,27.0,14.3,25.0,-3.125,,12.4,5,CLOSED LOOP
1786619068617,1591.0,79.0,88.0,,45.0,,83.13725490196079,19.215686274509803,27.0,14.3,25.0,-3.125,,12.4,5,CLOSED LOOP
1786619069724,1614.0,80.0,88.0,,45.0,,74.90196078431373,19.215686274509803,23.5,14.3,25.0,-3.125,,12.4,5,CLOSED LOOP
1786619070681,1630.0,80.0,88.0,,45.0,,74.90196078431373,20.0,23.5,14.3,25.0,-3.125,,12.4,5,CLOSED LOOP
1786619071608,1652.0,82.0,88.0,,45.0,,73.72549019607843,20.0,24.5,14.3,25.0,-3.125,,12.4,5,CLOSED LOOP
1786619072399,1661.0,83.0,88.0,,45.0,,73.33333333333333,20.0,24.5,14.3,25.0,-3.125,,12.4,5,CLOSED LOOP
1786619073116,1672.0,83.0,88.0,,45.0,,73.72549019607843,20.0,24.5,14.3,25.0,-3.125,,12.4,5,CLOSED LOOP
1786619073584,1680.0,83.0,88.0,,45.0,,73.72549019607843,20.0,24.5,14.3,25.0,-3.125,,12.4,5,CLOSED LOOP
1786619074208,1680.0,84.0,88.0,,45.0,,73.72549019607843,20.0,24.5,14.3,25.0,-3.125,,12.4,5,CLOSED LOOP
1786619074671,1685.0,84.0,88.0,,45.0,,72.94117647058823,20.0,24.5,14.3,25.0,-3.125,,12.4,5,CLOSED LOOP
1786619075322,1692.0,84.0,88.0,,45.0,,47.84313725490196,15.686274509803921,24.5,14.3,25.0,-3.125,,12.4,5,CLOSED LOOP
