# fb2_session_log
# sections: events | dashboard_snapshots | dash_tiles
# note: main Dash only (hero + tiles + any + extras). Fuel/Trans/etc. not included.

# events
time_ms,category,message
1784900310493,ELM,ELM Connected (ELM327 (Bluetooth))
1784900321633,ZONE,maf WARN → CRITICAL (VERY LOW)
1784900331038,ZONE,stft WARN → GOOD (NORMAL)
1784900334098,ZONE,stft GOOD → ELEVATED (LEAN)
1784900339272,ZONE,stft ELEVATED → GOOD (NORMAL)
1784900471344,ZONE,maf CRITICAL → WARN (LOW IDLE)
1784900479969,ZONE,maf WARN → CRITICAL (VERY LOW)
1784900487774,TRIP,Trip Start
1784900487774,ZONE,maf CRITICAL → WARN (LOW)
1784900491081,GEAR,Estimated gear 1 → 2
1784900496823,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1784900498856,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1784900498857,ZONE,maf WARN → CRITICAL (VERY LOW)
1784900500867,ZONE,stft GOOD → WARN (SLIGHT RICH)
1784900502715,ZONE,stft WARN → GOOD (NORMAL)
1784900502715,ZONE,maf CRITICAL → WARN (LOW)
1784900505392,ZONE,maf WARN → CRITICAL (VERY LOW)
1784900507124,ZONE,stft GOOD → WARN (SLIGHT RICH)
1784900508522,ZONE,maf CRITICAL → WARN (LOW)
1784900509780,ZONE,stft WARN → GOOD (NORMAL)
1784900513672,GEAR,Estimated gear 2 → 1
1784900517597,ZONE,map GOOD → WARN (RISING)
1784900519171,GEAR,Estimated gear 1 → 2
1784900519171,ZONE,map WARN → GOOD (CRUISE OK)
1784900520432,ZONE,stft GOOD → WARN (SLIGHT RICH)
1784900521839,ZONE,stft WARN → GOOD (NORMAL)
1784900540558,GEAR,Estimated gear 2 → 3
1784900540558,ZONE,stft GOOD → WARN (SLIGHT RICH)
1784900541984,GEAR,Estimated gear 3 → 2
1784900541984,ZONE,stft WARN → GOOD (NORMAL)
1784900543629,GEAR,Estimated gear 2 → 3
1784900544957,ZONE,stft GOOD → WARN (SLIGHT RICH)
1784900546453,ZONE,coolant COLD → GOOD (NORMAL)
1784900548027,ZONE,stft WARN → GOOD (NORMAL)
1784900552039,ZONE,stft GOOD → WARN (SLIGHT RICH)
1784900552039,ZONE,maf WARN → CRITICAL (VERY LOW)
1784900554099,ZONE,maf CRITICAL → WARN (LOW)
1784900555874,ZONE,stft WARN → GOOD (NORMAL)
1784900559999,ZONE,maf WARN → CRITICAL (VERY LOW)
1784900561298,ZONE,maf CRITICAL → WARN (LOW)
1784900564600,GEAR,Estimated gear 3 → 2
1784900564600,ZONE,maf WARN → CRITICAL (VERY LOW)
1784900566694,GEAR,Estimated gear 2 → 1
1784900566694,ZONE,maf CRITICAL → WARN (LOW)
1784900569216,ZONE,maf WARN → CRITICAL (VERY LOW)

# dashboard_snapshots
time_ms,rpm,speed_kmh,coolant1_c,coolant2_c,intake_c,ambient_c,load_pct,throttle_pct,timing,maf_gps,map_kpa,stft_pct,ltft_pct,ecu_v,gear,fuel_loop
1784900310147,Dash,Intake,32.0
1784900310147,Dash,Ambient,n/s
1784900310147,Dash,Load,66.4663377646348
1784900310147,Dash,Throttle,47.43006382882531
1784900310147,Dash,STFT,-1.917848549326277
1784900310147,Dash,LTFT,n/s
1784900310147,Dash,MAF,17.29326755292696
1784900310147,Dash,MAP,96.4663377646348
1784900310147,Dash,Timing,12.0
1784900310147,Dash,FuelLoop,OPEN LOOP
1784900310147,Dash,DTCs,0
1784900310147,Dash,HealthPct,100
1784900311917,Dash,RPM,1060.0
1784900311917,Dash,Speed,0.0
1784900311917,Dash,Gear,n/s
1784900311917,Dash,GearSource,NONE
1784900311917,Dash,Coolant1,43.0
1784900311917,Dash,Coolant2,n/s
1784900311917,Dash,Battery,n/s
1784900311917,Dash,Intake,35.0
1784900311917,Dash,Ambient,n/s
1784900311917,Dash,Load,36.07843137254902
1784900311917,Dash,Throttle,14.901960784313726
1784900311917,Dash,STFT,-5.46875
1784900311917,Dash,LTFT,n/s
1784900311917,Dash,MAF,4.28
1784900311917,Dash,MAP,32.0
1784900311917,Dash,Timing,12.0
1784900311917,Dash,FuelLoop,n/s
1784900311917,Dash,DTCs,0
1784900311917,Dash,HealthPct,96
1784900313430,Dash,RPM,1064.0
1784900313430,Dash,Speed,0.0
1784900313430,Dash,Gear,n/s
1784900313430,Dash,GearSource,NONE
1784900313430,Dash,Coolant1,43.0
1784900313430,Dash,Coolant2,n/s
1784900313430,Dash,Battery,n/s
1784900313430,Dash,Intake,35.0
1784900313430,Dash,Ambient,n/s
1784900313430,Dash,Load,38.8235294117647
1784900313430,Dash,Throttle,14.901960784313726
1784900313430,Dash,STFT,-5.46875
1784900313430,Dash,LTFT,n/s
1784900313430,Dash,MAF,4.28
1784900313430,Dash,MAP,32.0
1784900313430,Dash,Timing,17.5
1784900313430,Dash,FuelLoop,n/s
1784900313430,Dash,DTCs,0
1784900313430,Dash,HealthPct,96
1784900314756,Dash,RPM,1041.0
1784900314756,Dash,Speed,0.0
1784900314756,Dash,Gear,n/s
1784900314756,Dash,GearSource,NONE
1784900314756,Dash,Coolant1,43.0
1784900314756,Dash,Coolant2,n/s
1784900314756,Dash,Battery,n/s
1784900314756,Dash,Intake,35.0
1784900314756,Dash,Ambient,n/s
1784900314756,Dash,Load,38.8235294117647
1784900314756,Dash,Throttle,14.901960784313726
1784900314756,Dash,STFT,-5.46875
1784900314756,Dash,LTFT,n/s
1784900314756,Dash,MAF,4.28
1784900314756,Dash,MAP,32.0
1784900314756,Dash,Timing,14.5
1784900314756,Dash,FuelLoop,n/s
1784900314756,Dash,DTCs,0
1784900314756,Dash,HealthPct,96
1784900316010,Dash,RPM,1041.0
1784900316010,Dash,Speed,0.0
1784900316010,Dash,Gear,n/s
1784900316010,Dash,GearSource,NONE
1784900316010,Dash,Coolant1,43.0
1784900316010,Dash,Coolant2,n/s
1784900316010,Dash,Battery,n/s
1784900316010,Dash,Intake,35.0
1784900316010,Dash,Ambient,n/s
1784900316010,Dash,Load,37.254901960784316
1784900316010,Dash,Throttle,14.901960784313726
1784900316010,Dash,STFT,-5.46875
1784900316010,Dash,LTFT,n/s
1784900316010,Dash,MAF,4.28
1784900316010,Dash,MAP,32.0
1784900316010,Dash,Timing,12.5
1784900316010,Dash,FuelLoop,n/s
1784900316010,Dash,DTCs,0
1784900316010,Dash,HealthPct,96
1784900317386,Dash,RPM,1053.0
1784900317386,Dash,Speed,0.0
1784900317386,Dash,Gear,n/s
1784900317386,Dash,GearSource,NONE
1784900317386,Dash,Coolant1,44.0
1784900317386,Dash,Coolant2,n/s
1784900317386,Dash,Battery,n/s
1784900317386,Dash,Intake,35.0
1784900317386,Dash,Ambient,n/s
1784900317386,Dash,Load,37.254901960784316
1784900317386,Dash,Throttle,14.901960784313726
1784900317386,Dash,STFT,-5.46875
1784900317386,Dash,LTFT,n/s
1784900317386,Dash,MAF,4.08
1784900317386,Dash,MAP,32.0
1784900317386,Dash,Timing,12.5
1784900317386,Dash,FuelLoop,CLOSED LOOP
1784900317386,Dash,DTCs,0
1784900317386,Dash,HealthPct,96
1784900321634,Dash,RPM,1043.0
1784900321634,Dash,Speed,0.0
1784900321634,Dash,Gear,n/s
1784900321634,Dash,GearSource,NONE
1784900321634,Dash,Coolant1,44.0
1784900321634,Dash,Coolant2,n/s
1784900321634,Dash,Battery,n/s
1784900321634,Dash,Intake,35.0
1784900321634,Dash,Ambient,n/s
1784900321634,Dash,Load,37.254901960784316
1784900321634,Dash,Throttle,14.901960784313726
1784900321634,Dash,STFT,-5.46875
1784900321634,Dash,LTFT,n/s
1784900321634,Dash,MAF,3.97
1784900321634,Dash,MAP,32.0
1784900321634,Dash,Timing,12.5
1784900321634,Dash,FuelLoop,CLOSED LOOP
1784900321634,Dash,DTCs,0
1784900321634,Dash,HealthPct,96
1784900323108,Dash,RPM,1015.0
1784900323108,Dash,Speed,0.0
1784900323108,Dash,Gear,n/s
1784900323108,Dash,GearSource,NONE
1784900323108,Dash,Coolant1,44.0
1784900323108,Dash,Coolant2,n/s
1784900323108,Dash,Battery,n/s
1784900323108,Dash,Intake,35.0
1784900323108,Dash,Ambient,n/s
1784900323108,Dash,Load,36.470588235294116
1784900323108,Dash,Throttle,14.901960784313726
1784900323108,Dash,STFT,-5.46875
1784900323108,Dash,LTFT,n/s
1784900323108,Dash,MAF,3.97
1784900323108,Dash,MAP,32.0
1784900323108,Dash,Timing,15.0
1784900323108,Dash,FuelLoop,CLOSED LOOP
1784900323108,Dash,DTCs,0
1784900323108,Dash,HealthPct,96
1784900324362,Dash,RPM,1013.0
1784900324362,Dash,Speed,0.0
1784900324362,Dash,Gear,n/s
1784900324362,Dash,GearSource,NONE
1784900324362,Dash,Coolant1,44.0
1784900324362,Dash,Coolant2,n/s
1784900324362,Dash,Battery,n/s
1784900324362,Dash,Intake,35.0
1784900324362,Dash,Ambient,n/s
1784900324362,Dash,Load,36.470588235294116
1784900324362,Dash,Throttle,14.901960784313726
1784900324362,Dash,STFT,-5.46875
1784900324362,Dash,LTFT,n/s
1784900324362,Dash,MAF,3.93
1784900324362,Dash,MAP,33.0
1784900324362,Dash,Timing,13.0
1784900324362,Dash,FuelLoop,CLOSED LOOP
1784900324362,Dash,DTCs,0
1784900324362,Dash,HealthPct,96
1784900325751,Dash,RPM,1013.0
1784900325751,Dash,Speed,0.0
1784900325751,Dash,Gear,n/s
1784900325751,Dash,GearSource,NONE
1784900325751,Dash,Coolant1,46.0
1784900325751,Dash,Coolant2,n/s
1784900325751,Dash,Battery,n/s
1784900325751,Dash,Intake,35.0
1784900325751,Dash,Ambient,n/s
1784900325751,Dash,Load,36.86274509803921
1784900325751,Dash,Throttle,14.901960784313726
1784900325751,Dash,STFT,-5.46875
1784900325751,Dash,LTFT,n/s
1784900325751,Dash,MAF,3.93
1784900325751,Dash,MAP,33.0
1784900325751,Dash,Timing,13.5
1784900325751,Dash,FuelLoop,CLOSED LOOP
1784900325751,Dash,DTCs,0
1784900325751,Dash,HealthPct,96
1784900327064,Dash,RPM,1005.0
1784900327064,Dash,Speed,0.0
1784900327064,Dash,Gear,n/s
1784900327064,Dash,GearSource,NONE
1784900327064,Dash,Coolant1,46.0
1784900327064,Dash,Coolant2,n/s
1784900327064,Dash,Battery,n/s
1784900327064,Dash,Intake,35.0
1784900327064,Dash,Ambient,n/s
1784900327064,Dash,Load,36.86274509803921
1784900327064,Dash,Throttle,14.901960784313726
1784900327064,Dash,STFT,-5.46875
1784900327064,Dash,LTFT,n/s
1784900327064,Dash,MAF,3.82
1784900327064,Dash,MAP,32.0
1784900327064,Dash,Timing,15.5
1784900327064,Dash,FuelLoop,CLOSED LOOP
1784900327064,Dash,DTCs,0
1784900327064,Dash,HealthPct,96
1784900328501,Dash,RPM,1006.0
1784900328501,Dash,Speed,0.0
1784900328501,Dash,Gear,n/s
1784900328501,Dash,GearSource,NONE
1784900328501,Dash,Coolant1,46.0
1784900328501,Dash,Coolant2,n/s
1784900328501,Dash,Battery,n/s
1784900328501,Dash,Intake,35.0
1784900328501,Dash,Ambient,n/s
1784900328501,Dash,Load,35.294117647058826
1784900328501,Dash,Throttle,14.901960784313726
1784900328501,Dash,STFT,-5.46875
1784900328501,Dash,LTFT,n/s
1784900328501,Dash,MAF,3.82
1784900328501,Dash,MAP,33.0
1784900328501,Dash,Timing,15.5
1784900328501,Dash,FuelLoop,CLOSED LOOP
1784900328501,Dash,DTCs,0
1784900328501,Dash,HealthPct,96
1784900329806,Dash,RPM,1003.0
1784900329806,Dash,Speed,0.0
1784900329806,Dash,Gear,n/s
1784900329806,Dash,GearSource,NONE
1784900329806,Dash,Coolant1,46.0
1784900329806,Dash,Coolant2,n/s
1784900329806,Dash,Battery,n/s
1784900329806,Dash,Intake,35.0
1784900329806,Dash,Ambient,n/s
1784900329806,Dash,Load,34.90196078431372
1784900329806,Dash,Throttle,14.901960784313726
1784900329806,Dash,STFT,-5.46875
1784900329806,Dash,LTFT,n/s
1784900329806,Dash,MAF,3.82
1784900329806,Dash,MAP,32.0
1784900329806,Dash,Timing,13.0
1784900329806,Dash,FuelLoop,CLOSED LOOP
1784900329806,Dash,DTCs,0
1784900329806,Dash,HealthPct,96
1784900331039,Dash,RPM,1003.0
1784900331039,Dash,Speed,0.0
1784900331039,Dash,Gear,n/s
1784900331039,Dash,GearSource,NONE
1784900331039,Dash,Coolant1,46.0
1784900331039,Dash,Coolant2,n/s
1784900331039,Dash,Battery,n/s
1784900331039,Dash,Intake,35.0
1784900331039,Dash,Ambient,n/s
1784900331039,Dash,Load,34.90196078431372
1784900331039,Dash,Throttle,14.901960784313726
1784900331039,Dash,STFT,-4.6875
1784900331039,Dash,LTFT,n/s
1784900331039,Dash,MAF,3.82
1784900331039,Dash,MAP,31.0
1784900331039,Dash,Timing,17.0
1784900331039,Dash,FuelLoop,CLOSED LOOP
1784900331039,Dash,DTCs,0
1784900331039,Dash,HealthPct,100
1784900332441,Dash,RPM,1003.0
1784900332441,Dash,Speed,0.0
1784900332441,Dash,Gear,n/s
1784900332441,Dash,GearSource,NONE
1784900332441,Dash,Coolant1,46.0
1784900332441,Dash,Coolant2,n/s
1784900332441,Dash,Battery,n/s
1784900332441,Dash,Intake,35.0
1784900332441,Dash,Ambient,n/s
1784900332441,Dash,Load,34.90196078431372
1784900332441,Dash,Throttle,14.901960784313726
1784900332441,Dash,STFT,-3.90625
1784900332441,Dash,LTFT,n/s
1784900332441,Dash,MAF,3.78
1784900332441,Dash,MAP,37.0
1784900332441,Dash,Timing,20.5
1784900332441,Dash,FuelLoop,CLOSED LOOP
1784900332441,Dash,DTCs,0
1784900332441,Dash,HealthPct,100
1784900334098,Dash,RPM,899.0
1784900334098,Dash,Speed,0.0
1784900334098,Dash,Gear,n/s
1784900334098,Dash,GearSource,NONE
1784900334098,Dash,Coolant1,46.0
1784900334098,Dash,Coolant2,n/s
1784900334098,Dash,Battery,n/s
1784900334098,Dash,Intake,35.0
1784900334098,Dash,Ambient,n/s
1784900334098,Dash,Load,38.03921568627451
1784900334098,Dash,Throttle,14.901960784313726
1784900334098,Dash,STFT,10.15625
1784900334098,Dash,LTFT,n/s
1784900334098,Dash,MAF,3.82
1784900334098,Dash,MAP,36.0
1784900334098,Dash,Timing,18.5
1784900334098,Dash,FuelLoop,CLOSED LOOP
1784900334098,Dash,DTCs,0
1784900334098,Dash,HealthPct,90
1784900335439,Dash,RPM,899.0
1784900335439,Dash,Speed,0.0
1784900335439,Dash,Gear,n/s
1784900335439,Dash,GearSource,NONE
1784900335439,Dash,Coolant1,47.0
1784900335439,Dash,Coolant2,n/s
1784900335439,Dash,Battery,n/s
1784900335439,Dash,Intake,35.0
1784900335439,Dash,Ambient,n/s
1784900335439,Dash,Load,34.11764705882353
1784900335439,Dash,Throttle,14.901960784313726
1784900335439,Dash,STFT,10.9375
1784900335439,Dash,LTFT,n/s
1784900335439,Dash,MAF,3.82
1784900335439,Dash,MAP,36.0
1784900335439,Dash,Timing,9.0
1784900335439,Dash,FuelLoop,CLOSED LOOP
1784900335439,Dash,DTCs,0
1784900335439,Dash,HealthPct,90
1784900339273,Dash,RPM,899.0
1784900339273,Dash,Speed,0.0
1784900339273,Dash,Gear,n/s
1784900339273,Dash,GearSource,NONE
1784900339273,Dash,Coolant1,47.0
1784900339273,Dash,Coolant2,n/s
1784900339273,Dash,Battery,n/s
1784900339273,Dash,Intake,35.0
1784900339273,Dash,Ambient,n/s
1784900339273,Dash,Load,34.90196078431372
1784900339273,Dash,Throttle,14.901960784313726
1784900339273,Dash,STFT,3.125
1784900339273,Dash,LTFT,n/s
1784900339273,Dash,MAF,3.86
1784900339273,Dash,MAP,35.0
1784900339273,Dash,Timing,14.0
1784900339273,Dash,FuelLoop,CLOSED LOOP
1784900339273,Dash,DTCs,0
1784900339273,Dash,HealthPct,100
1784900348138,Dash,RPM,942.0
1784900348138,Dash,Speed,0.0
1784900348138,Dash,Gear,n/s
1784900348138,Dash,GearSource,NONE
1784900348138,Dash,Coolant1,48.0
1784900348138,Dash,Coolant2,n/s
1784900348138,Dash,Battery,n/s
1784900348138,Dash,Intake,35.0
1784900348138,Dash,Ambient,n/s
1784900348138,Dash,Load,33.72549019607843
1784900348138,Dash,Throttle,14.509803921568627
1784900348138,Dash,STFT,-3.90625
1784900348138,Dash,LTFT,n/s
1784900348138,Dash,MAF,3.6
1784900348138,Dash,MAP,33.0
1784900348138,Dash,Timing,12.0
1784900348138,Dash,FuelLoop,CLOSED LOOP
1784900348138,Dash,DTCs,0
1784900348138,Dash,HealthPct,100
1784900359308,Dash,RPM,957.0
1784900359308,Dash,Speed,0.0
1784900359308,Dash,Gear,n/s
1784900359308,Dash,GearSource,NONE
1784900359308,Dash,Coolant1,49.0
1784900359308,Dash,Coolant2,n/s
1784900359308,Dash,Battery,n/s
1784900359308,Dash,Intake,35.0
1784900359308,Dash,Ambient,n/s
1784900359308,Dash,Load,34.509803921568626
1784900359308,Dash,Throttle,14.509803921568627
1784900359308,Dash,STFT,-3.90625
1784900359308,Dash,LTFT,n/s
1784900359308,Dash,MAF,3.32
1784900359308,Dash,MAP,32.0
1784900359308,Dash,Timing,14.0
1784900359308,Dash,FuelLoop,CLOSED LOOP
1784900359308,Dash,DTCs,0
1784900359308,Dash,HealthPct,100
1784900371044,Dash,RPM,911.0
1784900371044,Dash,Speed,0.0
1784900371044,Dash,Gear,n/s
1784900371044,Dash,GearSource,NONE
1784900371044,Dash,Coolant1,51.0
1784900371044,Dash,Coolant2,n/s
1784900371044,Dash,Battery,n/s
1784900371044,Dash,Intake,35.0
1784900371044,Dash,Ambient,n/s
1784900371044,Dash,Load,32.94117647058823
1784900371044,Dash,Throttle,14.509803921568627
1784900371044,Dash,STFT,-3.90625
1784900371044,Dash,LTFT,n/s
1784900371044,Dash,MAF,3.42
1784900371044,Dash,MAP,31.0
1784900371044,Dash,Timing,15.5
1784900371044,Dash,FuelLoop,CLOSED LOOP
1784900371044,Dash,DTCs,0
1784900371044,Dash,HealthPct,100
1784900384077,Dash,RPM,889.0
1784900384077,Dash,Speed,0.0
1784900384077,Dash,Gear,n/s
1784900384077,Dash,GearSource,NONE
1784900384077,Dash,Coolant1,52.0
1784900384077,Dash,Coolant2,n/s
1784900384077,Dash,Battery,n/s
1784900384077,Dash,Intake,35.0
1784900384077,Dash,Ambient,n/s
1784900384077,Dash,Load,32.94117647058823
1784900384077,Dash,Throttle,14.509803921568627
1784900384077,Dash,STFT,-3.90625
1784900384077,Dash,LTFT,n/s
1784900384077,Dash,MAF,3.11
1784900384077,Dash,MAP,31.0
1784900384077,Dash,Timing,14.5
1784900384077,Dash,FuelLoop,CLOSED LOOP
1784900384077,Dash,DTCs,0
1784900384077,Dash,HealthPct,100
1784900401008,Dash,RPM,881.0
1784900401008,Dash,Speed,0.0
1784900401008,Dash,Gear,n/s
1784900401008,Dash,GearSource,NONE
1784900401008,Dash,Coolant1,53.0
1784900401008,Dash,Coolant2,n/s
1784900401008,Dash,Battery,n/s
1784900401008,Dash,Intake,35.0
1784900401008,Dash,Ambient,n/s
1784900401008,Dash,Load,32.15686274509804
1784900401008,Dash,Throttle,14.117647058823529
1784900401008,Dash,STFT,-4.6875
1784900401008,Dash,LTFT,n/s
1784900401008,Dash,MAF,3.23
1784900401008,Dash,MAP,31.0
1784900401008,Dash,Timing,16.5
1784900401008,Dash,FuelLoop,CLOSED LOOP
1784900401008,Dash,DTCs,0
1784900401008,Dash,HealthPct,100
1784900422764,Dash,RPM,846.0
1784900422764,Dash,Speed,0.0
1784900422764,Dash,Gear,n/s
1784900422764,Dash,GearSource,NONE
1784900422764,Dash,Coolant1,55.0
1784900422764,Dash,Coolant2,n/s
1784900422764,Dash,Battery,n/s
1784900422764,Dash,Intake,35.0
1784900422764,Dash,Ambient,n/s
1784900422764,Dash,Load,31.372549019607842
1784900422764,Dash,Throttle,14.117647058823529
1784900422764,Dash,STFT,-4.6875
1784900422764,Dash,LTFT,n/s
1784900422764,Dash,MAF,3.08
1784900422764,Dash,MAP,30.0
1784900422764,Dash,Timing,13.5
1784900422764,Dash,FuelLoop,CLOSED LOOP
1784900422764,Dash,DTCs,0
1784900422764,Dash,HealthPct,100
1784900440337,Dash,RPM,842.0
1784900440337,Dash,Speed,0.0
1784900440337,Dash,Gear,n/s
1784900440337,Dash,GearSource,NONE
1784900440337,Dash,Coolant1,56.0
1784900440337,Dash,Coolant2,n/s
1784900440337,Dash,Battery,n/s
1784900440337,Dash,Intake,36.0
1784900440337,Dash,Ambient,n/s
1784900440337,Dash,Load,30.19607843137255
1784900440337,Dash,Throttle,14.117647058823529
1784900440337,Dash,STFT,-2.34375
1784900440337,Dash,LTFT,n/s
1784900440337,Dash,MAF,3.02
1784900440337,Dash,MAP,31.0
1784900440337,Dash,Timing,15.0
1784900440337,Dash,FuelLoop,CLOSED LOOP
1784900440337,Dash,DTCs,0
1784900440337,Dash,HealthPct,100
1784900458111,Dash,RPM,921.0
1784900458111,Dash,Speed,2.0
1784900458111,Dash,Gear,n/s
1784900458111,Dash,GearSource,NONE
1784900458111,Dash,Coolant1,57.0
1784900458111,Dash,Coolant2,n/s
1784900458111,Dash,Battery,n/s
1784900458111,Dash,Intake,35.0
1784900458111,Dash,Ambient,n/s
1784900458111,Dash,Load,41.96078431372549
1784900458111,Dash,Throttle,15.686274509803921
1784900458111,Dash,STFT,-3.125
1784900458111,Dash,LTFT,n/s
1784900458111,Dash,MAF,3.02
1784900458111,Dash,MAP,39.0
1784900458111,Dash,Timing,14.5
1784900458111,Dash,FuelLoop,CLOSED LOOP
1784900458111,Dash,DTCs,0
1784900458111,Dash,HealthPct,100
1784900471345,Dash,RPM,829.0
1784900471345,Dash,Speed,0.0
1784900471345,Dash,Gear,n/s
1784900471345,Dash,GearSource,NONE
1784900471345,Dash,Coolant1,59.0
1784900471345,Dash,Coolant2,n/s
1784900471345,Dash,Battery,n/s
1784900471345,Dash,Intake,35.0
1784900471345,Dash,Ambient,n/s
1784900471345,Dash,Load,31.764705882352942
1784900471345,Dash,Throttle,14.901960784313726
1784900471345,Dash,STFT,-3.125
1784900471345,Dash,LTFT,n/s
1784900471345,Dash,MAF,4.08
1784900471345,Dash,MAP,39.0
1784900471345,Dash,Timing,16.0
1784900471345,Dash,FuelLoop,CLOSED LOOP
1784900471345,Dash,DTCs,0
1784900471345,Dash,HealthPct,100
1784900479970,Dash,RPM,803.0
1784900479970,Dash,Speed,0.0
1784900479970,Dash,Gear,n/s
1784900479970,Dash,GearSource,NONE
1784900479970,Dash,Coolant1,60.0
1784900479970,Dash,Coolant2,n/s
1784900479970,Dash,Battery,n/s
1784900479970,Dash,Intake,35.0
1784900479970,Dash,Ambient,n/s
1784900479970,Dash,Load,40.0
1784900479970,Dash,Throttle,14.509803921568627
1784900479970,Dash,STFT,-1.5625
1784900479970,Dash,LTFT,n/s
1784900479970,Dash,MAF,3.49
1784900479970,Dash,MAP,39.0
1784900479970,Dash,Timing,16.0
1784900479970,Dash,FuelLoop,CLOSED LOOP
1784900479970,Dash,DTCs,0
1784900479970,Dash,HealthPct,100
1784900487775,Dash,RPM,808.0
1784900487775,Dash,Speed,5.0
1784900487775,Dash,Gear,1
1784900487775,Dash,GearSource,ESTIMATED
1784900487775,Dash,Coolant1,61.0
1784900487775,Dash,Coolant2,n/s
1784900487775,Dash,Battery,n/s
1784900487775,Dash,Intake,35.0
1784900487775,Dash,Ambient,n/s
1784900487775,Dash,Load,56.07843137254902
1784900487775,Dash,Throttle,17.254901960784313
1784900487775,Dash,STFT,-0.78125
1784900487775,Dash,LTFT,n/s
1784900487775,Dash,MAF,9.49
1784900487775,Dash,MAP,40.0
1784900487775,Dash,Timing,25.0
1784900487775,Dash,FuelLoop,CLOSED LOOP
1784900487775,Dash,DTCs,0
1784900487775,Dash,HealthPct,100
1784900489176,Dash,RPM,1488.0
1784900489176,Dash,Speed,16.0
1784900489176,Dash,Gear,1
1784900489176,Dash,GearSource,ESTIMATED
1784900489176,Dash,Coolant1,61.0
1784900489176,Dash,Coolant2,n/s
1784900489176,Dash,Battery,n/s
1784900489176,Dash,Intake,35.0
1784900489176,Dash,Ambient,n/s
1784900489176,Dash,Load,56.07843137254902
1784900489176,Dash,Throttle,17.647058823529413
1784900489176,Dash,STFT,-1.5625
1784900489176,Dash,LTFT,n/s
1784900489176,Dash,MAF,9.35
1784900489176,Dash,MAP,40.0
1784900489176,Dash,Timing,25.0
1784900489176,Dash,FuelLoop,CLOSED LOOP
1784900489176,Dash,DTCs,0
1784900489176,Dash,HealthPct,100
1784900491082,Dash,RPM,1332.0
1784900491082,Dash,Speed,19.0
1784900491082,Dash,Gear,2
1784900491082,Dash,GearSource,ESTIMATED
1784900491082,Dash,Coolant1,62.0
1784900491082,Dash,Coolant2,n/s
1784900491082,Dash,Battery,n/s
1784900491082,Dash,Intake,35.0
1784900491082,Dash,Ambient,n/s
1784900491082,Dash,Load,71.37254901960785
1784900491082,Dash,Throttle,17.647058823529413
1784900491082,Dash,STFT,-0.78125
1784900491082,Dash,LTFT,n/s
1784900491082,Dash,MAF,9.28
1784900491082,Dash,MAP,55.0
1784900491082,Dash,Timing,26.0
1784900491082,Dash,FuelLoop,CLOSED LOOP
1784900491082,Dash,DTCs,0
1784900491082,Dash,HealthPct,100
1784900492406,Dash,RPM,1407.0
1784900492406,Dash,Speed,19.0
1784900492406,Dash,Gear,2
1784900492406,Dash,GearSource,ESTIMATED
1784900492406,Dash,Coolant1,62.0
1784900492406,Dash,Coolant2,n/s
1784900492406,Dash,Battery,n/s
1784900492406,Dash,Intake,35.0
1784900492406,Dash,Ambient,n/s
1784900492406,Dash,Load,71.37254901960785
1784900492406,Dash,Throttle,17.647058823529413
1784900492406,Dash,STFT,-1.5625
1784900492406,Dash,LTFT,n/s
1784900492406,Dash,MAF,9.01
1784900492406,Dash,MAP,55.0
1784900492406,Dash,Timing,26.0
1784900492406,Dash,FuelLoop,CLOSED LOOP
1784900492406,Dash,DTCs,0
1784900492406,Dash,HealthPct,100
1784900493921,Dash,RPM,1494.0
1784900493921,Dash,Speed,25.0
1784900493921,Dash,Gear,2
1784900493921,Dash,GearSource,ESTIMATED
1784900493921,Dash,Coolant1,62.0
1784900493921,Dash,Coolant2,n/s
1784900493921,Dash,Battery,n/s
1784900493921,Dash,Intake,35.0
1784900493921,Dash,Ambient,n/s
1784900493921,Dash,Load,61.1764705882353
1784900493921,Dash,Throttle,16.862745098039216
1784900493921,Dash,STFT,-3.125
1784900493921,Dash,LTFT,n/s
1784900493921,Dash,MAF,9.01
1784900493921,Dash,MAP,35.0
1784900493921,Dash,Timing,28.5
1784900493921,Dash,FuelLoop,CLOSED LOOP
1784900493921,Dash,DTCs,0
1784900493921,Dash,HealthPct,100
1784900495390,Dash,RPM,1540.0
1784900495390,Dash,Speed,25.0
1784900495390,Dash,Gear,2
1784900495390,Dash,GearSource,ESTIMATED
1784900495390,Dash,Coolant1,62.0
1784900495390,Dash,Coolant2,n/s
1784900495390,Dash,Battery,n/s
1784900495390,Dash,Intake,35.0
1784900495390,Dash,Ambient,n/s
1784900495390,Dash,Load,41.96078431372549
1784900495390,Dash,Throttle,16.470588235294116
1784900495390,Dash,STFT,-1.5625
1784900495390,Dash,LTFT,n/s
1784900495390,Dash,MAF,6.46
1784900495390,Dash,MAP,35.0
1784900495390,Dash,Timing,28.5
1784900495390,Dash,FuelLoop,CLOSED LOOP
1784900495390,Dash,DTCs,0
1784900495390,Dash,HealthPct,100
1784900496824,Dash,RPM,1540.0
1784900496824,Dash,Speed,25.0
1784900496824,Dash,Gear,2
1784900496824,Dash,GearSource,ESTIMATED
1784900496824,Dash,Coolant1,62.0
1784900496824,Dash,Coolant2,n/s
1784900496824,Dash,Battery,n/s
