# fb2_session_log
# sections: events | dashboard_snapshots | dash_tiles
# note: main Dash only (hero + tiles + any + extras). Fuel/Trans/etc. not included.

# events
time_ms,category,message
1786662810851,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786662812053,ZONE,stft WARN → GOOD (NORMAL)
1786662814335,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786662815443,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786662816346,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786662818711,GEAR,Estimated gear 4 → 3
1786662819431,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786662820124,GEAR,Estimated gear 3 → 4
1786662821521,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786662826263,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786662827213,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786662827653,GEAR,Estimated gear 4 → 3
1786662835564,GEAR,Estimated gear 3 → 2
1786662840989,GEAR,Estimated gear 2 → 3
1786662840989,ZONE,battery GOOD → WARN (LOW CHARGE)
1786662841586,ZONE,battery WARN → GOOD (ELD IDLE)
1786662848503,GEAR,Estimated gear 3 → 2
1786662856845,ZONE,stft WARN → GOOD (NORMAL)
1786662857619,GEAR,Estimated gear 2 → 3
1786662860096,GEAR,Estimated gear 3 → 2
1786662862554,GEAR,Estimated gear 2 → 1
1786662865222,GEAR,Estimated gear 1 → 2
1786662869819,GEAR,Estimated gear 2 → 4
1786662870749,GEAR,Estimated gear 4 → 3
1786662882573,GEAR,Estimated gear 3 → 4
1786662885644,GEAR,Estimated gear 4 → 3
1786662889094,GEAR,Estimated gear 3 → 4
1786662896922,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786662898422,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786662899392,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786662900359,GEAR,Estimated gear 4 → 3
1786662902072,GEAR,Estimated gear 3 → 4
1786662913376,GEAR,Estimated gear 4 → 5
1786662924209,GEAR,Estimated gear 5 → 4
1786662924837,GEAR,Estimated gear 4 → 5
1786662939038,ZONE,battery GOOD → WARN (LOW CHARGE)
1786662939773,ZONE,battery WARN → GOOD (CHARGING OK)
1786662945341,GEAR,Estimated gear 5 → 4
1786662948914,GEAR,Estimated gear 4 → 3
1786662949594,GEAR,Estimated gear 3 → 4
1786662970887,GEAR,Estimated gear 4 → 5
1786662973524,GEAR,Estimated gear 5 → 4
1786662974278,GEAR,Estimated gear 4 → 5
1786662975201,GEAR,Estimated gear 5 → 4
1786662978560,GEAR,Estimated gear 4 → 3
1786662978560,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786662979275,GEAR,Estimated gear 3 → 2
1786662984117,GEAR,Estimated gear 2 → 3
1786662988653,GEAR,Estimated gear 3 → 5
1786662993486,ZONE,battery GOOD → WARN (LOW CHARGE)
1786662996038,ZONE,battery WARN → GOOD (CHARGING OK)
1786663008807,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786663038715,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663041237,ZONE,stft WARN → GOOD (NORMAL)
1786663044767,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663052619,ZONE,stft WARN → GOOD (NORMAL)
1786663086697,ZONE,stft GOOD → WARN (SLIGHT LEAN)
1786663087551,GEAR,Estimated gear 5 → 4
1786663087551,ZONE,stft WARN → GOOD (NORMAL)
1786663089391,GEAR,Estimated gear 4 → 5
1786663102239,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663103089,ZONE,stft WARN → GOOD (NORMAL)
1786663108326,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663109593,ZONE,stft WARN → GOOD (NORMAL)
1786663110279,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663111465,ZONE,stft WARN → GOOD (NORMAL)
1786663112509,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663117419,ZONE,stft WARN → GOOD (NORMAL)
1786663127528,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663128586,ZONE,stft WARN → GOOD (NORMAL)
1786663144101,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663150072,ZONE,stft WARN → GOOD (NORMAL)
1786663151878,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663153655,ZONE,stft WARN → GOOD (NORMAL)
1786663161392,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663162301,ZONE,stft WARN → GOOD (NORMAL)
1786663163290,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663175472,ZONE,stft WARN → GOOD (NORMAL)
1786663182791,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786663187132,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786663188868,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663197640,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663201855,ZONE,stft WARN → GOOD (NORMAL)
1786663203783,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663205713,ZONE,stft WARN → GOOD (NORMAL)
1786663213666,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663216191,ZONE,stft WARN → GOOD (NORMAL)
1786663218034,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786663219098,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663226388,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663229238,ZONE,stft WARN → ELEVATED (LEAN)
1786663230749,ZONE,stft ELEVATED → GOOD (NORMAL)
1786663233054,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663235360,ZONE,stft WARN → GOOD (NORMAL)
1786663236690,GEAR,Estimated gear 5 → 4
1786663238140,GEAR,Estimated gear 4 → 5
1786663243230,GEAR,Estimated gear 5 → 4
1786663243750,GEAR,Estimated gear 4 → 5
1786663276877,GEAR,Estimated gear 5 → 4
1786663278823,GEAR,Estimated gear 4 → 5
1786663293953,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786663294770,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786663295612,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663297268,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663298993,ZONE,stft WARN → GOOD (NORMAL)
1786663305349,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786663306261,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663333739,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786663335523,FUEL,Fuel system OPEN LOOP → OPEN (DRIVE)
1786663336437,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786663337256,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663341745,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786663342754,FUEL,Fuel system OPEN LOOP → OPEN (DRIVE)
1786663344387,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786663346134,GEAR,Estimated gear 5 → 4
1786663348992,GEAR,Estimated gear 4 → 5
1786663352035,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663353757,ZONE,stft WARN → GOOD (NORMAL)
1786663354561,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663356434,ZONE,stft WARN → GOOD (NORMAL)
1786663368438,GEAR,Estimated gear 5 → 4
1786663370819,GEAR,Estimated gear 4 → 5
1786663379427,GEAR,Estimated gear 5 → 4
1786663380157,GEAR,Estimated gear 4 → 5
1786663389010,GEAR,Estimated gear 5 → 4
1786663401570,GEAR,Estimated gear 4 → 5
1786663435205,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663435939,ZONE,stft WARN → GOOD (NORMAL)
1786663438993,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663448619,ZONE,stft WARN → GOOD (NORMAL)
1786663451627,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663478844,GEAR,Estimated gear 5 → 4
1786663479433,GEAR,Estimated gear 4 → 3
1786663481058,GEAR,Estimated gear 3 → 4
1786663482499,GEAR,Estimated gear 4 → 3
1786663483291,GEAR,Estimated gear 3 → 4
1786663493951,ZONE,stft WARN → GOOD (NORMAL)
1786663495690,GEAR,Estimated gear 4 → 5
1786663554958,GEAR,Estimated gear 5 → 4
1786663555649,GEAR,Estimated gear 4 → 5
1786663606627,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663608412,ZONE,stft WARN → GOOD (NORMAL)
1786663618868,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663620687,ZONE,stft WARN → GOOD (NORMAL)
1786663624851,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663626527,ZONE,stft WARN → GOOD (NORMAL)
1786663631736,GEAR,Estimated gear 5 → 4
1786663631737,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663632555,GEAR,Estimated gear 4 → 5
1786663634391,ZONE,stft WARN → GOOD (NORMAL)
1786663637074,GEAR,Estimated gear 5 → 4
1786663638057,GEAR,Estimated gear 4 → 5
1786663640802,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663646349,GEAR,Estimated gear 5 → 4
1786663646864,GEAR,Estimated gear 4 → 5
1786663649567,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786663649567,ZONE,stft WARN → GOOD (NORMAL)
1786663650449,GEAR,Estimated gear 5 → 4
1786663652506,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786663653373,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663654249,GEAR,Estimated gear 4 → 3
1786663655206,GEAR,Estimated gear 3 → 4
1786663656793,GEAR,Estimated gear 4 → 3
1786663659987,GEAR,Estimated gear 3 → 4
1786663663149,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786663664642,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786663665475,GEAR,Estimated gear 4 → 3
1786663665475,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663672774,GEAR,Estimated gear 3 → 4
1786663672774,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786663676272,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786663677120,GEAR,Estimated gear 4 → 5
1786663678077,GEAR,Estimated gear 5 → 4
1786663678077,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663678913,GEAR,Estimated gear 4 → 3
1786663679791,GEAR,Estimated gear 3 → 2
1786663680536,GEAR,Estimated gear 2 → 3
1786663685609,GEAR,Estimated gear 3 → 4
1786663687181,GEAR,Estimated gear 4 → 3
1786663689238,GEAR,Estimated gear 3 → 4
1786663694423,GEAR,Estimated gear 4 → 3
1786663701304,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786663703143,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786663704825,GEAR,Estimated gear 3 → 2
1786663704825,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663705612,GEAR,Estimated gear 2 → 3
1786663707351,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786663708992,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663710674,GEAR,Estimated gear 3 → 2
1786663711719,GEAR,Estimated gear 2 → 3
1786663721267,GEAR,Estimated gear 3 → 4
1786663724536,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786663725598,GEAR,Estimated gear 4 → 5
1786663725598,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786663726470,GEAR,Estimated gear 5 → 4
1786663727180,GEAR,Estimated gear 4 → 5
1786663727180,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663731215,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786663732993,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663736271,GEAR,Estimated gear 5 → 4
1786663752630,GEAR,Estimated gear 4 → 5
1786663758741,GEAR,Estimated gear 5 → 4
1786663770324,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663772110,ZONE,stft WARN → GOOD (NORMAL)
1786663779329,GEAR,Estimated gear 4 → 3
1786663780891,GEAR,Estimated gear 3 → 4
1786663787428,GEAR,Estimated gear 4 → 3
1786663788266,GEAR,Estimated gear 3 → 4
1786663798608,GEAR,Estimated gear 4 → 3
1786663799310,GEAR,Estimated gear 3 → 4
1786663809673,GEAR,Estimated gear 4 → 5
1786663810429,GEAR,Estimated gear 5 → 4
1786663811645,GEAR,Estimated gear 4 → 5
1786663813249,GEAR,Estimated gear 5 → 4
1786663813847,GEAR,Estimated gear 4 → 5
1786663814872,GEAR,Estimated gear 5 → 4
1786663816376,GEAR,Estimated gear 4 → 3
1786663817089,GEAR,Estimated gear 3 → 4
1786663818682,GEAR,Estimated gear 4 → 3
1786663819464,GEAR,Estimated gear 3 → 2
1786663823139,GEAR,Estimated gear 2 → 3
1786663825290,GEAR,Estimated gear 3 → 5
1786663825290,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786663826614,GEAR,Estimated gear 5 → 4
1786663826614,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663827318,GEAR,Estimated gear 4 → 5
1786663828047,GEAR,Estimated gear 5 → 4
1786663829825,GEAR,Estimated gear 4 → 3
1786663830666,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663835038,GEAR,Estimated gear 3 → 2
1786663837638,GEAR,Estimated gear 2 → 1
1786663837638,ZONE,stft WARN → GOOD (NORMAL)
1786663839787,GEAR,Estimated gear 1 → 2
1786663840460,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663840881,GEAR,Estimated gear 2 → 3
1786663840882,ZONE,stft WARN → GOOD (NORMAL)
1786663841319,GEAR,Estimated gear 3 → 2
1786663843892,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663844741,GEAR,Estimated gear 2 → 3
1786663845595,ZONE,stft WARN → GOOD (NORMAL)
1786663846321,GEAR,Estimated gear 3 → 2
1786663850645,GEAR,Estimated gear 2 → 3
1786663857994,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663858581,ZONE,stft WARN → GOOD (NORMAL)
1786663859605,GEAR,Estimated gear 3 → 4
1786663861014,GEAR,Estimated gear 4 → 3
1786663862548,GEAR,Estimated gear 3 → 4
1786663895926,GEAR,Estimated gear 4 → 5
1786663905283,GEAR,Estimated gear 5 → 4
1786663912683,GEAR,Estimated gear 4 → 5
1786663916650,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786663928393,GEAR,Estimated gear 5 → 4
1786663930555,GEAR,Estimated gear 4 → 5
1786663931473,GEAR,Estimated gear 5 → 4
1786663932366,ZONE,intake GOOD → WARN (WARM)
1786663935565,GEAR,Estimated gear 4 → 2
1786663936415,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786663940192,GEAR,Estimated gear 2 → 1
1786663943145,GEAR,Estimated gear 1 → 2
1786663946397,GEAR,Estimated gear 2 → 1
1786663948835,GEAR,Estimated gear 1 → 2
1786663951301,ZONE,intake WARN → GOOD (NORMAL)
1786663952820,GEAR,Estimated gear 2 → 3
1786663958890,GEAR,Estimated gear 3 → 4
1786663968384,GEAR,Estimated gear 4 → 5
1786663975538,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786663979505,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786663980168,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786663980784,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786663982100,GEAR,Estimated gear 5 → 4
1786663984057,GEAR,Estimated gear 4 → 5
1786663994644,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786663995589,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786664007602,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786664009410,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786664019737,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786664020560,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786664022284,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786664028212,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786664030100,FUEL,Fuel system OPEN (DRIVE) → OPEN LOOP
1786664031761,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786664037093,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786664045681,GEAR,Estimated gear 5 → 4
1786664048138,GEAR,Estimated gear 4 → 5
1786664050954,ZONE,intake GOOD → WARN (WARM)
1786664055312,ZONE,battery GOOD → WARN (LOW CHARGE)
1786664056142,ZONE,battery WARN → GOOD (ELD IDLE)
1786664056899,GEAR,Estimated gear 5 → 4
1786664059529,GEAR,Estimated gear 4 → 3
1786664062066,GEAR,Estimated gear 3 → 2
1786664067744,ENGINE,Engine Stop
1786664068339,ENGINE,Engine Start
1786664071478,GEAR,Estimated gear 2 → 1
1786664076630,GEAR,Estimated gear 1 → 2
1786664078061,GEAR,Estimated gear 2 → 3
1786664079622,GEAR,Estimated gear 3 → 2
1786664083134,GEAR,Estimated gear 2 → 1
1786664083727,GEAR,Estimated gear 1 → 2
1786664086838,GEAR,Estimated gear 2 → 1
1786664086838,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786664088585,ZONE,stft WARN → GOOD (NORMAL)
1786664091345,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786664092140,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786664097529,GEAR,Estimated gear 1 → 2
1786664100972,GEAR,Estimated gear 2 → 1
1786664101937,GEAR,Estimated gear 1 → 2
1786664112416,GEAR,Estimated gear 2 → 3
1786664112417,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786664114361,GEAR,Estimated gear 3 → 4
1786664114361,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786664115219,GEAR,Estimated gear 4 → 3
1786664120594,GEAR,Estimated gear 3 → 2
1786664122425,GEAR,Estimated gear 2 → 1
1786664122425,ZONE,intake WARN → GOOD (NORMAL)
1786664123257,GEAR,Estimated gear 1 → 2
1786664124154,GEAR,Estimated gear 2 → 3
1786664125066,ZONE,intake GOOD → WARN (WARM)
1786664125980,GEAR,Estimated gear 3 → 2
1786664128147,GEAR,Estimated gear 2 → 1
1786664130694,GEAR,Estimated gear 1 → 2
1786664139523,GEAR,Estimated gear 2 → 3
1786664141296,GEAR,Estimated gear 3 → 4
1786664144269,GEAR,Estimated gear 4 → 3
1786664154731,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786664161270,GEAR,Estimated gear 3 → 2
1786664162835,GEAR,Estimated gear 2 → 3
1786664164595,GEAR,Estimated gear 3 → 2
1786664169376,GEAR,Estimated gear 2 → 1
1786664191662,GEAR,Estimated gear 1 → 2
1786664199113,GEAR,Estimated gear 2 → 3
1786664199801,GEAR,Estimated gear 3 → 2
1786664203489,ZONE,stft WARN → GOOD (NORMAL)
1786664208714,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786664209321,ZONE,stft WARN → GOOD (NORMAL)
1786664218328,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786664220242,ZONE,stft WARN → GOOD (NORMAL)
1786664233728,GEAR,Estimated gear 2 → 1
1786664234505,GEAR,Estimated gear 1 → 2
1786664237592,GEAR,Estimated gear 2 → 3
1786664238987,ZONE,intake WARN → GOOD (NORMAL)
1786664241288,GEAR,Estimated gear 3 → 4
1786664244356,GEAR,Estimated gear 4 → 3
1786664245073,GEAR,Estimated gear 3 → 4
1786664268056,ZONE,intake GOOD → WARN (WARM)
1786664280498,GEAR,Estimated gear 4 → 3
1786664281389,GEAR,Estimated gear 3 → 4
1786664284889,GEAR,Estimated gear 4 → 5
1786664285924,GEAR,Estimated gear 5 → 4
1786664293326,GEAR,Estimated gear 4 → 3
1786664301077,GEAR,Estimated gear 3 → 4
1786664301719,GEAR,Estimated gear 4 → 5
1786664302623,GEAR,Estimated gear 5 → 4
1786664304321,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786664307797,GEAR,Estimated gear 4 → 3
1786664307797,ZONE,stft WARN → GOOD (NORMAL)
1786664310774,GEAR,Estimated gear 3 → 4
1786664311557,GEAR,Estimated gear 4 → 5
1786664311557,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786664312254,GEAR,Estimated gear 5 → 4
1786664314965,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786664316734,GEAR,Estimated gear 4 → 3
1786664319336,GEAR,Estimated gear 3 → 2
1786664322023,GEAR,Estimated gear 2 → 1
1786664325493,GEAR,Estimated gear 1 → 2
1786664330649,GEAR,Estimated gear 2 → 3
1786664338032,GEAR,Estimated gear 3 → 4
1786664343750,GEAR,Estimated gear 4 → 5
1786664344500,GEAR,Estimated gear 5 → 4
1786664348849,GEAR,Estimated gear 4 → 3
1786664352176,GEAR,Estimated gear 3 → 2
1786664353684,GEAR,Estimated gear 2 → 1
1786664365483,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786664369408,ZONE,stft WARN → GOOD (NORMAL)
1786664422685,ZONE,battery GOOD → WARN (ELD LOW)
1786664423526,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786664424550,ENGINE,Engine Stop
1786664424551,TRIP,Trip End
1786664424551,ZONE,battery WARN → GOOD (RESTING OK)

# dashboard_snapshots
time_ms,rpm,speed_kmh,coolant1_c,coolant2_c,intake_c,ambient_c,load_pct,throttle_pct,timing,maf_gps,map_kpa,stft_pct,ltft_pct,ecu_v,gear,fuel_loop
1786662331538,,,,,36.0,,,,,,,,,13.9,,
1786662333142,808.0,25.0,,,36.0,,,,1.0,3.05,31.0,-5.46875,,14.125,4,CLOSED LOOP
1786662334284,807.0,,86.0,,36.0,,,,1.0,,,-5.46875,,13.9,,CLOSED LOOP
1786662336022,1127.0,23.0,,,36.0,,,16.07843137254902,20.5,5.7,40.0,2.34375,,13.8,2,CLOSED LOOP
1786662337138,1171.0,23.0,86.0,,36.0,,61.96078431372549,17.254901960784313,20.5,,,2.34375,,13.8,2,CLOSED LOOP
1786662338453,1076.0,25.0,86.0,,36.0,,61.96078431372549,17.254901960784313,21.5,7.05,52.0,-3.125,,13.9,3,CLOSED LOOP
1786662339576,1095.0,26.0,,,36.0,,61.96078431372549,17.254901960784313,21.5,7.05,52.0,-3.125,,14.025,3,CLOSED LOOP
1786662340755,1112.0,27.0,,,36.0,,61.96078431372549,17.254901960784313,21.5,,43.0,-1.5625,,13.8,3,CLOSED LOOP
1786662341819,1138.0,27.0,86.0,,36.0,,47.450980392156865,16.470588235294116,21.5,,43.0,-1.5625,,13.8,3,CLOSED LOOP
1786662343506,793.0,28.0,86.0,,36.0,,47.450980392156865,16.470588235294116,23.5,2.87,,0.0,,14.225,4,OPEN LOOP
1786662344932,878.0,,86.0,,36.0,,29.80392156862745,16.470588235294116,1.0,,29.0,0.0,,13.9,,CLOSED LOOP
1786662346740,797.0,22.0,,,36.0,,32.549019607843135,14.901960784313726,1.0,3.26,29.0,-5.46875,,13.9,3,CLOSED LOOP
