# fb2_session_log
# sections: events | dashboard_snapshots | dash_tiles
# note: main Dash only (hero + tiles + any + extras). Fuel/Trans/etc. not included.

# events
time_ms,category,message
1786662128879,ELM,ELM Connected (ELM327 (Bluetooth))
1786662130513,ZONE,coolant COLD → GOOD (NORMAL)
1786662159227,TRIP,Trip Start
1786662162799,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786662172756,ZONE,battery ELEVATED → CRITICAL (ALT WEAK)
1786662172756,CHARGE,Charging problem began (ALT WEAK)
1786662174591,ZONE,stft WARN → GOOD (NORMAL)
1786662179415,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786662181340,ZONE,stft WARN → GOOD (NORMAL)
1786662182114,ZONE,battery CRITICAL → GOOD (CHARGING OK)
1786662182114,CHARGE,Charging problem ended
1786662182975,ZONE,battery GOOD → ELEVATED (WEAK CHARGE)
1786662182975,CHARGE,Charging problem began (WEAK CHARGE)
1786662183772,ZONE,battery ELEVATED → GOOD (CHARGING OK)
1786662183772,CHARGE,Charging problem ended
1786662184639,ZONE,battery GOOD → WARN (LOW CHARGE)
1786662186362,ZONE,battery WARN → GOOD (CHARGING OK)
1786662188884,GEAR,Estimated gear 1 → 2
1786662196718,GEAR,Estimated gear 2 → 1
1786662199584,GEAR,Estimated gear 1 → 2
1786662206680,GEAR,Estimated gear 2 → 3
1786662214420,GEAR,Estimated gear 3 → 4
1786662215900,GEAR,Estimated gear 4 → 3
1786662217733,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786662219537,GEAR,Estimated gear 3 → 2
1786662219538,ZONE,stft WARN → GOOD (NORMAL)
1786662229521,GEAR,Estimated gear 2 → 3
1786662238638,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786662240183,FUEL,Fuel system CLOSED LOOP → OPEN (DRIVE)
1786662241209,ZONE,stft WARN → GOOD (NORMAL)
1786662244636,FUEL,Fuel system OPEN (DRIVE) → CLOSED LOOP
1786662246924,GEAR,Estimated gear 3 → 2
1786662247908,GEAR,Estimated gear 2 → 3
1786662251495,GEAR,Estimated gear 3 → 4
1786662251495,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786662252280,GEAR,Estimated gear 4 → 3
1786662254927,ZONE,stft WARN → GOOD (NORMAL)
1786662255678,ZONE,maf GOOD → WARN (HIGH IDLE)
1786662256482,GEAR,Estimated gear 3 → 1
1786662256482,ZONE,maf WARN → GOOD (COAST OK)
1786662257212,GEAR,Estimated gear 1 → 2
1786662271687,GEAR,Estimated gear 2 → 3
1786662279495,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786662280289,ZONE,stft WARN → GOOD (NORMAL)
1786662285372,GEAR,Estimated gear 3 → 4
1786662285769,GEAR,Estimated gear 4 → 3
1786662286654,GEAR,Estimated gear 3 → 4
1786662288537,GEAR,Estimated gear 4 → 3
1786662288958,GEAR,Estimated gear 3 → 4
1786662290774,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786662292417,GEAR,Estimated gear 4 → 3
1786662293382,ZONE,stft WARN → GOOD (NORMAL)
1786662297594,GEAR,Estimated gear 3 → 2
1786662302837,GEAR,Estimated gear 2 → 1
1786662304187,GEAR,Estimated gear 1 → 2
1786662306114,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786662307000,GEAR,Estimated gear 2 → 3
1786662308726,ZONE,stft WARN → GOOD (NORMAL)
1786662310485,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786662311824,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786662312695,FUEL,Fuel system CLOSED LOOP → OPEN LOOP
1786662314186,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786662316155,GEAR,Estimated gear 3 → 2
1786662316155,ZONE,stft GOOD → WARN (SLIGHT RICH)

# dashboard_snapshots
time_ms,rpm,speed_kmh,coolant1_c,coolant2_c,intake_c,ambient_c,load_pct,throttle_pct,timing,maf_gps,map_kpa,stft_pct,ltft_pct,ecu_v,gear,fuel_loop
1786662259062,1431.0,22.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,6.52,,-2.34375,,13.5,2,CLOSED LOOP
1786662260527,1434.0,23.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,6.52,,-2.34375,,13.5,2,CLOSED LOOP
1786662261641,1474.0,24.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-2.34375,,13.5,2,CLOSED LOOP
1786662263108,1513.0,24.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-2.34375,,13.5,2,CLOSED LOOP
1786662264711,1526.0,25.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-2.34375,,13.5,2,CLOSED LOOP
1786662266057,1545.0,26.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-3.125,,13.5,2,CLOSED LOOP
1786662267583,1583.0,26.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-3.125,,13.5,2,CLOSED LOOP
1786662269344,1591.0,26.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-3.125,,13.5,2,CLOSED LOOP
1786662270884,1544.0,27.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-3.125,,13.5,2,CLOSED LOOP
1786662272902,1188.0,28.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-3.125,,13.5,3,CLOSED LOOP
1786662274394,1182.0,28.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-3.125,,13.5,3,CLOSED LOOP
1786662275829,1216.0,30.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-3.125,,13.5,3,CLOSED LOOP
1786662276949,1226.0,29.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-3.125,,13.5,3,CLOSED LOOP
1786662277982,1193.0,30.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-3.125,,13.5,3,CLOSED LOOP
1786662279494,1248.0,30.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,54.0,-7.03125,,13.5,3,CLOSED LOOP
1786662281080,1247.0,30.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,55.0,-3.90625,,13.5,3,CLOSED LOOP
1786662282490,1242.0,31.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,55.0,-3.90625,,13.5,3,CLOSED LOOP
1786662283780,1262.0,31.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,54.0,-3.90625,,13.5,3,CLOSED LOOP
1786662285003,1247.0,31.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,43.0,-3.90625,,13.5,3,CLOSED LOOP
1786662286112,1213.0,30.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,27.0,-3.90625,,13.5,3,CLOSED LOOP
1786662287238,910.0,29.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,28.0,-3.90625,,13.5,4,CLOSED LOOP
1786662288535,911.0,28.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,29.0,-3.90625,,13.5,3,CLOSED LOOP
1786662289917,790.0,26.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,31.0,-3.90625,,13.2,4,CLOSED LOOP
1786662291467,756.0,26.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,34.0,-5.46875,,14.075,4,CLOSED LOOP
1786662293380,777.0,20.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,34.0,-4.6875,,14.05,3,CLOSED LOOP
1786662295132,796.0,19.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,35.0,-4.6875,,14.075,3,CLOSED LOOP
1786662296612,743.0,17.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,37.0,-4.6875,,14.075,3,CLOSED LOOP
1786662298120,866.0,17.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,36.0,-4.6875,,14.05,2,CLOSED LOOP
1786662299207,864.0,17.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,43.0,-4.6875,,14.075,2,CLOSED LOOP
1786662300294,1060.0,17.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,42.0,-4.6875,,14.1,2,CLOSED LOOP
1786662301371,1095.0,18.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,43.0,-4.6875,,14.15,2,CLOSED LOOP
1786662302836,1592.0,19.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-4.6875,,13.5,1,CLOSED LOOP
1786662304185,1680.0,22.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,63.0,-3.125,,13.5,2,CLOSED LOOP
1786662306112,1590.0,27.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,42.0,-6.25,,13.5,2,CLOSED LOOP
1786662307948,1255.0,28.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,47.0,-6.25,,13.5,3,CLOSED LOOP
1786662309751,1217.0,29.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,49.0,-3.90625,,13.5,3,CLOSED LOOP
1786662311196,1059.0,29.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,0.0,,13.5,3,OPEN LOOP
1786662312693,1107.0,29.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,0.0,,13.5,3,OPEN LOOP
1786662314185,882.0,25.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-0.78125,,13.5,3,CLOSED LOOP
1786662315542,785.0,19.0,,,38.0,,31.372549019607842,18.431372549019606,8.0,,,-4.6875,,13.4,3,CLOSED LOOP

# dash_tiles
time_ms,tab,key,value
1786662124609,Dash,RPM,3553.0
1786662124609,Dash,Speed,89.0
1786662124609,Dash,Gear,3
1786662124609,Dash,GearSource,ESTIMATED
1786662124609,Dash,Coolant1,44.0
1786662124609,Dash,Coolant2,n/s
1786662124609,Dash,Battery,14.275597536514672
1786662124609,Dash,Intake,32.0
1786662124609,Dash,Ambient,n/s
1786662124609,Dash,Load,55.684202311615586
1786662124609,Dash,Throttle,39.588510772084064
1786662124609,Dash,STFT,1.8640781719344526
1786662124609,Dash,LTFT,n/s
1786662124609,Dash,MAF,15.136840462323118
1786662124609,Dash,MAP,85.68420231161559
1786662124609,Dash,Timing,12.0
1786662124609,Dash,FuelLoop,OPEN LOOP
1786662124609,Dash,DTCs,n/s
1786662124609,Dash,HealthPct,100
1786662128892,Dash,RPM,713.0
1786662128892,Dash,Speed,0.0
1786662128892,Dash,Gear,n/s
1786662128892,Dash,GearSource,NONE
1786662128892,Dash,Coolant1,69.0
1786662128892,Dash,Coolant2,n/s
1786662128892,Dash,Battery,12.0
1786662128892,Dash,Intake,39.0
1786662128892,Dash,Ambient,n/s
1786662128892,Dash,Load,n/s
1786662128892,Dash,Throttle,13.72549019607843
1786662128892,Dash,STFT,n/s
1786662128892,Dash,LTFT,n/s
1786662128892,Dash,MAF,n/s
1786662128892,Dash,MAP,n/s
1786662128892,Dash,Timing,n/s
1786662128892,Dash,FuelLoop,n/s
1786662128892,Dash,DTCs,0
1786662128892,Dash,HealthPct,90
1786662130515,Dash,RPM,712.0
1786662130515,Dash,Speed,n/s
1786662130515,Dash,Gear,n/s
1786662130515,Dash,GearSource,NONE
1786662130515,Dash,Coolant1,70.0
1786662130515,Dash,Coolant2,n/s
1786662130515,Dash,Battery,12.35
1786662130515,Dash,Intake,39.0
1786662130515,Dash,Ambient,n/s
1786662130515,Dash,Load,n/s
1786662130515,Dash,Throttle,13.72549019607843
1786662130515,Dash,STFT,n/s
1786662130515,Dash,LTFT,n/s
1786662130515,Dash,MAF,2.24
1786662130515,Dash,MAP,29.0
1786662130515,Dash,Timing,14.5
1786662130515,Dash,FuelLoop,CLOSED LOOP
1786662130515,Dash,DTCs,0
1786662130515,Dash,HealthPct,90
1786662132262,Dash,RPM,708.0
1786662132262,Dash,Speed,0.0
1786662132262,Dash,Gear,n/s
1786662132262,Dash,GearSource,NONE
1786662132262,Dash,Coolant1,n/s
1786662132262,Dash,Coolant2,n/s
1786662132262,Dash,Battery,12.375
1786662132262,Dash,Intake,39.0
1786662132262,Dash,Ambient,n/s
1786662132262,Dash,Load,24.313725490196077
1786662132262,Dash,Throttle,13.72549019607843
1786662132262,Dash,STFT,-3.90625
1786662132262,Dash,LTFT,n/s
1786662132262,Dash,MAF,2.17
1786662132262,Dash,MAP,28.0
1786662132262,Dash,Timing,14.0
1786662132262,Dash,FuelLoop,CLOSED LOOP
1786662132262,Dash,DTCs,0
1786662132262,Dash,HealthPct,90
1786662133782,Dash,RPM,708.0
1786662133782,Dash,Speed,0.0
1786662133782,Dash,Gear,n/s
1786662133782,Dash,GearSource,NONE
1786662133782,Dash,Coolant1,n/s
1786662133782,Dash,Coolant2,n/s
1786662133782,Dash,Battery,11.9
1786662133782,Dash,Intake,39.0
1786662133782,Dash,Ambient,n/s
1786662133782,Dash,Load,23.92156862745098
1786662133782,Dash,Throttle,13.72549019607843
1786662133782,Dash,STFT,-3.90625
1786662133782,Dash,LTFT,n/s
1786662133782,Dash,MAF,2.19
1786662133782,Dash,MAP,28.0
1786662133782,Dash,Timing,13.5
1786662133782,Dash,FuelLoop,CLOSED LOOP
1786662133782,Dash,DTCs,0
1786662133782,Dash,HealthPct,90
1786662135202,Dash,RPM,716.0
1786662135202,Dash,Speed,n/s
1786662135202,Dash,Gear,n/s
1786662135202,Dash,GearSource,NONE
1786662135202,Dash,Coolant1,70.0
1786662135202,Dash,Coolant2,n/s
1786662135202,Dash,Battery,11.9
1786662135202,Dash,Intake,39.0
1786662135202,Dash,Ambient,n/s
1786662135202,Dash,Load,23.92156862745098
1786662135202,Dash,Throttle,13.72549019607843
1786662135202,Dash,STFT,-3.90625
1786662135202,Dash,LTFT,n/s
1786662135202,Dash,MAF,2.19
1786662135202,Dash,MAP,n/s
1786662135202,Dash,Timing,13.0
1786662135202,Dash,FuelLoop,CLOSED LOOP
1786662135202,Dash,DTCs,0
1786662135202,Dash,HealthPct,90
1786662136319,Dash,RPM,699.0
1786662136319,Dash,Speed,0.0
1786662136319,Dash,Gear,n/s
1786662136319,Dash,GearSource,NONE
1786662136319,Dash,Coolant1,n/s
1786662136319,Dash,Coolant2,n/s
1786662136319,Dash,Battery,12.0
1786662136319,Dash,Intake,39.0
1786662136319,Dash,Ambient,n/s
1786662136319,Dash,Load,23.92156862745098
1786662136319,Dash,Throttle,13.72549019607843
1786662136319,Dash,STFT,-3.90625
1786662136319,Dash,LTFT,n/s
1786662136319,Dash,MAF,n/s
1786662136319,Dash,MAP,28.0
1786662136319,Dash,Timing,13.0
1786662136319,Dash,FuelLoop,CLOSED LOOP
1786662136319,Dash,DTCs,0
1786662136319,Dash,HealthPct,90
1786662137340,Dash,RPM,707.0
1786662137340,Dash,Speed,0.0
1786662137340,Dash,Gear,n/s
1786662137340,Dash,GearSource,NONE
1786662137340,Dash,Coolant1,70.0
1786662137340,Dash,Coolant2,n/s
1786662137340,Dash,Battery,12.0
1786662137340,Dash,Intake,39.0
1786662137340,Dash,Ambient,n/s
1786662137340,Dash,Load,25.098039215686274
1786662137340,Dash,Throttle,13.72549019607843
1786662137340,Dash,STFT,-3.90625
1786662137340,Dash,LTFT,n/s
1786662137340,Dash,MAF,n/s
1786662137340,Dash,MAP,28.0
1786662137340,Dash,Timing,13.0
1786662137340,Dash,FuelLoop,CLOSED LOOP
1786662137340,Dash,DTCs,0
1786662137340,Dash,HealthPct,90
1786662138820,Dash,RPM,701.0
1786662138820,Dash,Speed,0.0
1786662138820,Dash,Gear,n/s
1786662138820,Dash,GearSource,NONE
1786662138820,Dash,Coolant1,70.0
1786662138820,Dash,Coolant2,n/s
1786662138820,Dash,Battery,11.9
1786662138820,Dash,Intake,39.0
1786662138820,Dash,Ambient,n/s
1786662138820,Dash,Load,25.098039215686274
1786662138820,Dash,Throttle,13.72549019607843
1786662138820,Dash,STFT,-3.90625
1786662138820,Dash,LTFT,n/s
1786662138820,Dash,MAF,2.3
1786662138820,Dash,MAP,29.0
1786662138820,Dash,Timing,14.5
1786662138820,Dash,FuelLoop,CLOSED LOOP
1786662138820,Dash,DTCs,0
1786662138820,Dash,HealthPct,90
1786662139993,Dash,RPM,715.0
1786662139993,Dash,Speed,0.0
1786662139993,Dash,Gear,n/s
1786662139993,Dash,GearSource,NONE
1786662139993,Dash,Coolant1,70.0
1786662139993,Dash,Coolant2,n/s
1786662139993,Dash,Battery,12.4
1786662139993,Dash,Intake,39.0
1786662139993,Dash,Ambient,n/s
1786662139993,Dash,Load,25.098039215686274
1786662139993,Dash,Throttle,13.72549019607843
1786662139993,Dash,STFT,-3.90625
1786662139993,Dash,LTFT,n/s
1786662139993,Dash,MAF,n/s
1786662139993,Dash,MAP,n/s
1786662139993,Dash,Timing,14.5
1786662139993,Dash,FuelLoop,CLOSED LOOP
1786662139993,Dash,DTCs,0
1786662139993,Dash,HealthPct,90
1786662141172,Dash,RPM,702.0
1786662141172,Dash,Speed,0.0
1786662141172,Dash,Gear,n/s
1786662141172,Dash,GearSource,NONE
1786662141172,Dash,Coolant1,70.0
1786662141172,Dash,Coolant2,n/s
1786662141172,Dash,Battery,12.0
1786662141172,Dash,Intake,39.0
1786662141172,Dash,Ambient,n/s
1786662141172,Dash,Load,24.313725490196077
1786662141172,Dash,Throttle,13.72549019607843
1786662141172,Dash,STFT,-3.90625
1786662141172,Dash,LTFT,n/s
1786662141172,Dash,MAF,2.19
1786662141172,Dash,MAP,n/s
1786662141172,Dash,Timing,13.0
1786662141172,Dash,FuelLoop,CLOSED LOOP
1786662141172,Dash,DTCs,0
1786662141172,Dash,HealthPct,90
1786662142218,Dash,RPM,690.0
1786662142218,Dash,Speed,0.0
1786662142218,Dash,Gear,n/s
1786662142218,Dash,GearSource,NONE
1786662142218,Dash,Coolant1,n/s
1786662142218,Dash,Coolant2,n/s
1786662142218,Dash,Battery,12.4
1786662142218,Dash,Intake,39.0
1786662142218,Dash,Ambient,n/s
1786662142218,Dash,Load,24.313725490196077
1786662142218,Dash,Throttle,13.72549019607843
1786662142218,Dash,STFT,-3.90625
1786662142218,Dash,LTFT,n/s
1786662142218,Dash,MAF,2.19
1786662142218,Dash,MAP,29.0
1786662142218,Dash,Timing,13.0
1786662142218,Dash,FuelLoop,CLOSED LOOP
1786662142218,Dash,DTCs,0
1786662142218,Dash,HealthPct,90
1786662143895,Dash,RPM,711.0
1786662143895,Dash,Speed,0.0
1786662143895,Dash,Gear,n/s
1786662143895,Dash,GearSource,NONE
1786662143895,Dash,Coolant1,70.0
1786662143895,Dash,Coolant2,n/s
1786662143895,Dash,Battery,12.0
1786662143895,Dash,Intake,39.0
1786662143895,Dash,Ambient,n/s
1786662143895,Dash,Load,25.88235294117647
1786662143895,Dash,Throttle,13.72549019607843
1786662143895,Dash,STFT,-3.90625
1786662143895,Dash,LTFT,n/s
1786662143895,Dash,MAF,2.3
1786662143895,Dash,MAP,29.0
1786662143895,Dash,Timing,13.0
1786662143895,Dash,FuelLoop,CLOSED LOOP
1786662143895,Dash,DTCs,0
1786662143895,Dash,HealthPct,90
1786662145585,Dash,RPM,712.0
1786662145585,Dash,Speed,0.0
1786662145585,Dash,Gear,n/s
1786662145585,Dash,GearSource,NONE
1786662145585,Dash,Coolant1,70.0
1786662145585,Dash,Coolant2,n/s
1786662145585,Dash,Battery,12.0
1786662145585,Dash,Intake,39.0
1786662145585,Dash,Ambient,n/s
1786662145585,Dash,Load,25.098039215686274
1786662145585,Dash,Throttle,13.72549019607843
1786662145585,Dash,STFT,-3.90625
1786662145585,Dash,LTFT,n/s
1786662145585,Dash,MAF,n/s
1786662145585,Dash,MAP,n/s
1786662145585,Dash,Timing,15.5
1786662145585,Dash,FuelLoop,CLOSED LOOP
1786662145585,Dash,DTCs,0
1786662145585,Dash,HealthPct,90
1786662147342,Dash,RPM,723.0
1786662147342,Dash,Speed,0.0
1786662147342,Dash,Gear,n/s
1786662147342,Dash,GearSource,NONE
1786662147342,Dash,Coolant1,n/s
1786662147342,Dash,Coolant2,n/s
1786662147342,Dash,Battery,11.9
1786662147342,Dash,Intake,39.0
1786662147342,Dash,Ambient,n/s
1786662147342,Dash,Load,25.098039215686274
1786662147342,Dash,Throttle,13.72549019607843
1786662147342,Dash,STFT,-3.90625
1786662147342,Dash,LTFT,n/s
1786662147342,Dash,MAF,n/s
1786662147342,Dash,MAP,29.0
1786662147342,Dash,Timing,15.5
1786662147342,Dash,FuelLoop,CLOSED LOOP
1786662147342,Dash,DTCs,0
1786662147342,Dash,HealthPct,90
1786662149069,Dash,RPM,719.0
1786662149069,Dash,Speed,0.0
1786662149069,Dash,Gear,n/s
1786662149069,Dash,GearSource,NONE
1786662149069,Dash,Coolant1,71.0
1786662149069,Dash,Coolant2,n/s
1786662149069,Dash,Battery,11.9
1786662149069,Dash,Intake,39.0
1786662149069,Dash,Ambient,n/s
1786662149069,Dash,Load,25.098039215686274
1786662149069,Dash,Throttle,13.72549019607843
1786662149069,Dash,STFT,-3.90625
1786662149069,Dash,LTFT,n/s
1786662149069,Dash,MAF,2.17
1786662149069,Dash,MAP,n/s
1786662149069,Dash,Timing,12.0
1786662149069,Dash,FuelLoop,CLOSED LOOP
1786662149069,Dash,DTCs,0
1786662149069,Dash,HealthPct,90
1786662150269,Dash,RPM,717.0
1786662150269,Dash,Speed,0.0
1786662150269,Dash,Gear,n/s
1786662150269,Dash,GearSource,NONE
1786662150269,Dash,Coolant1,71.0
1786662150269,Dash,Coolant2,n/s
1786662150269,Dash,Battery,12.0
1786662150269,Dash,Intake,39.0
1786662150269,Dash,Ambient,n/s
1786662150269,Dash,Load,24.705882352941178
1786662150269,Dash,Throttle,13.72549019607843
1786662150269,Dash,STFT,-3.90625
1786662150269,Dash,LTFT,n/s
1786662150269,Dash,MAF,2.24
1786662150269,Dash,MAP,n/s
1786662150269,Dash,Timing,14.0
1786662150269,Dash,FuelLoop,CLOSED LOOP
1786662150269,Dash,DTCs,0
1786662150269,Dash,HealthPct,90
1786662152065,Dash,RPM,708.0
1786662152065,Dash,Speed,0.0
1786662152065,Dash,Gear,n/s
1786662152065,Dash,GearSource,NONE
1786662152065,Dash,Coolant1,71.0
1786662152065,Dash,Coolant2,n/s
1786662152065,Dash,Battery,11.9
1786662152065,Dash,Intake,39.0
1786662152065,Dash,Ambient,n/s
1786662152065,Dash,Load,25.49019607843137
1786662152065,Dash,Throttle,13.72549019607843
1786662152065,Dash,STFT,-3.90625
1786662152065,Dash,LTFT,n/s
1786662152065,Dash,MAF,n/s
1786662152065,Dash,MAP,29.0
1786662152065,Dash,Timing,14.0
1786662152065,Dash,FuelLoop,CLOSED LOOP
1786662152065,Dash,DTCs,0
1786662152065,Dash,HealthPct,90
1786662153880,Dash,RPM,713.0
1786662153880,Dash,Speed,0.0
1786662153880,Dash,Gear,n/s
1786662153880,Dash,GearSource,NONE
1786662153880,Dash,Coolant1,71.0
1786662153880,Dash,Coolant2,n/s
1786662153880,Dash,Battery,11.9
1786662153880,Dash,Intake,39.0
1786662153880,Dash,Ambient,n/s
1786662153880,Dash,Load,24.705882352941178
1786662153880,Dash,Throttle,13.72549019607843
1786662153880,Dash,STFT,-3.90625
1786662153880,Dash,LTFT,n/s
1786662153880,Dash,MAF,2.28
1786662153880,Dash,MAP,28.0
1786662153880,Dash,Timing,14.0
1786662153880,Dash,FuelLoop,CLOSED LOOP
1786662153880,Dash,DTCs,0
1786662153880,Dash,HealthPct,90
1786662155683,Dash,RPM,701.0
1786662155683,Dash,Speed,0.0
1786662155683,Dash,Gear,n/s
1786662155683,Dash,GearSource,NONE
1786662155683,Dash,Coolant1,n/s
1786662155683,Dash,Coolant2,n/s
1786662155683,Dash,Battery,11.9
1786662155683,Dash,Intake,39.0
1786662155683,Dash,Ambient,n/s
1786662155683,Dash,Load,31.372549019607842
1786662155683,Dash,Throttle,13.72549019607843
1786662155683,Dash,STFT,-3.125
1786662155683,Dash,LTFT,n/s
1786662155683,Dash,MAF,2.28
1786662155683,Dash,MAP,30.0
1786662155683,Dash,Timing,13.0
1786662155683,Dash,FuelLoop,CLOSED LOOP
1786662155683,Dash,DTCs,0
1786662155683,Dash,HealthPct,90
1786662157507,Dash,RPM,686.0
1786662157507,Dash,Speed,1.0
1786662157507,Dash,Gear,n/s
1786662157507,Dash,GearSource,NONE
1786662157507,Dash,Coolant1,71.0
1786662157507,Dash,Coolant2,n/s
1786662157507,Dash,Battery,11.9
1786662157507,Dash,Intake,39.0
1786662157507,Dash,Ambient,n/s
1786662157507,Dash,Load,31.372549019607842
1786662157507,Dash,Throttle,14.509803921568627
1786662157507,Dash,STFT,-0.78125
1786662157507,Dash,LTFT,n/s
1786662157507,Dash,MAF,n/s
1786662157507,Dash,MAP,34.0
1786662157507,Dash,Timing,17.0
1786662157507,Dash,FuelLoop,CLOSED LOOP
1786662157507,Dash,DTCs,0
1786662157507,Dash,HealthPct,90
1786662159231,Dash,RPM,705.0
1786662159231,Dash,Speed,3.0
1786662159231,Dash,Gear,n/s
1786662159231,Dash,GearSource,NONE
1786662159231,Dash,Coolant1,71.0
1786662159231,Dash,Coolant2,n/s
1786662159231,Dash,Battery,11.9
1786662159231,Dash,Intake,39.0
1786662159231,Dash,Ambient,n/s
1786662159231,Dash,Load,31.372549019607842
1786662159231,Dash,Throttle,14.509803921568627
1786662159231,Dash,STFT,-4.6875
1786662159231,Dash,LTFT,n/s
1786662159231,Dash,MAF,2.75
1786662159231,Dash,MAP,35.0
1786662159231,Dash,Timing,16.5
1786662159231,Dash,FuelLoop,CLOSED LOOP
1786662159231,Dash,DTCs,0
1786662159231,Dash,HealthPct,90
1786662160821,Dash,RPM,725.0
1786662160821,Dash,Speed,4.0
1786662160821,Dash,Gear,n/s
1786662160821,Dash,GearSource,NONE
1786662160821,Dash,Coolant1,71.0
1786662160821,Dash,Coolant2,n/s
1786662160821,Dash,Battery,11.9
1786662160821,Dash,Intake,39.0
1786662160821,Dash,Ambient,n/s
1786662160821,Dash,Load,31.372549019607842
1786662160821,Dash,Throttle,14.509803921568627
1786662160821,Dash,STFT,-4.6875
1786662160821,Dash,LTFT,n/s
1786662160821,Dash,MAF,2.93
1786662160821,Dash,MAP,34.0
1786662160821,Dash,Timing,16.5
1786662160821,Dash,FuelLoop,CLOSED LOOP
1786662160821,Dash,DTCs,0
1786662160821,Dash,HealthPct,90
1786662162800,Dash,RPM,725.0
1786662162800,Dash,Speed,5.0
1786662162800,Dash,Gear,1
1786662162800,Dash,GearSource,ESTIMATED
1786662162800,Dash,Coolant1,n/s
1786662162800,Dash,Coolant2,n/s
1786662162800,Dash,Battery,11.9
1786662162800,Dash,Intake,39.0
1786662162800,Dash,Ambient,n/s
1786662162800,Dash,Load,31.372549019607842
1786662162800,Dash,Throttle,14.509803921568627
1786662162800,Dash,STFT,-5.46875
1786662162800,Dash,LTFT,n/s
1786662162800,Dash,MAF,2.9
1786662162800,Dash,MAP,34.0
1786662162800,Dash,Timing,9.5
1786662162800,Dash,FuelLoop,CLOSED LOOP
1786662162800,Dash,DTCs,0
1786662162800,Dash,HealthPct,90
1786662164491,Dash,RPM,729.0
1786662164491,Dash,Speed,6.0
1786662164491,Dash,Gear,1
1786662164491,Dash,GearSource,ESTIMATED
1786662164491,Dash,Coolant1,71.0
1786662164491,Dash,Coolant2,n/s
1786662164491,Dash,Battery,11.9
1786662164491,Dash,Intake,39.0
1786662164491,Dash,Ambient,n/s
1786662164491,Dash,Load,31.372549019607842
1786662164491,Dash,Throttle,14.509803921568627
1786662164491,Dash,STFT,-5.46875
1786662164491,Dash,LTFT,n/s
1786662164491,Dash,MAF,n/s
1786662164491,Dash,MAP,32.0
1786662164491,Dash,Timing,8.0
1786662164491,Dash,FuelLoop,CLOSED LOOP
1786662164491,Dash,DTCs,0
1786662164491,Dash,HealthPct,86
1786662166179,Dash,RPM,760.0
1786662166179,Dash,Speed,6.0
1786662166179,Dash,Gear,1
1786662166179,Dash,GearSource,ESTIMATED
