# fb2_session_log
# sections: events | dashboard_snapshots | dash_tiles
# note: main Dash only (hero + tiles + any + extras). Fuel/Trans/etc. not included.

# events
time_ms,category,message
1786661770693,ENGINE,Engine Start
1786661770693,FUEL,Fuel system UNKNOWN → OPEN LOOP
1786661770694,CHARGE,Charging problem began (ALT WEAK)
1786661773858,ZONE,battery CRITICAL → GOOD (CHARGING OK)
1786661773859,CHARGE,Charging problem ended
1786661779365,ZONE,battery GOOD → WARN (LOW CHARGE)
1786661781186,ZONE,battery WARN → CRITICAL (ALT WEAK)
1786661781187,CHARGE,Charging problem began (ALT WEAK)
1786661782923,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786661786325,FUEL,Fuel system OPEN LOOP → CLOSED LOOP
1786661786325,ZONE,stft WARN → GOOD (NORMAL)
1786661789024,ZONE,stft GOOD → WARN (SLIGHT RICH)
1786661794170,ZONE,stft WARN → GOOD (NORMAL)
1786661799390,TRIP,Trip Start
1786661836311,ENGINE,Engine Stop
1786661836311,TRIP,Trip End
1786661836311,CHARGE,Charging problem ended

# dashboard_snapshots
time_ms,rpm,speed_kmh,coolant1_c,coolant2_c,intake_c,ambient_c,load_pct,throttle_pct,timing,maf_gps,map_kpa,stft_pct,ltft_pct,ecu_v,gear,fuel_loop
1786661765368,0.0,0.0,39.0,,39.0,,0.0,17.254901960784313,0.0,,,0.0,,11.9,,UNKNOWN
1786661767109,0.0,0.0,39.0,,39.0,,0.0,17.254901960784313,0.0,,,0.0,,11.9,,UNKNOWN
1786661768934,0.0,0.0,39.0,,39.0,,0.0,17.254901960784313,0.0,,,0.0,,11.9,,UNKNOWN
1786661770693,1578.0,0.0,39.0,,39.0,,19.607843137254903,17.254901960784313,0.0,,,0.0,,11.9,,OPEN LOOP
1786661772198,1119.0,0.0,39.0,,39.0,,68.23529411764706,17.647058823529413,-5.0,,,0.0,,11.9,,OPEN LOOP
1786661773858,1149.0,0.0,39.0,,38.0,,69.80392156862744,17.647058823529413,-6.5,,,0.0,,13.4,,OPEN LOOP
1786661775594,1119.0,,40.0,,38.0,,69.80392156862744,17.647058823529413,-6.0,,,0.0,,13.4,,OPEN LOOP
1786661777520,1141.0,0.0,,,38.0,,67.45098039215686,17.647058823529413,-7.5,,,0.0,,13.2,,OPEN LOOP
1786661779362,1122.0,0.0,40.0,,38.0,,64.70588235294117,17.254901960784313,-6.5,,,0.0,,12.9,,OPEN LOOP
1786661781184,1120.0,0.0,40.0,,38.0,,62.35294117647059,17.254901960784313,-6.5,,,-3.125,,12.5,,OPEN LOOP
1786661782920,1100.0,0.0,40.0,,37.0,,64.70588235294117,17.254901960784313,-4.5,,,-6.25,,12.1,,OPEN LOOP
1786661784494,1094.0,0.0,40.0,,37.0,,64.31372549019608,17.254901960784313,-4.0,,,-5.46875,,11.9,,OPEN LOOP
1786661786322,1084.0,,40.0,,37.0,,64.31372549019608,17.254901960784313,-4.0,,48.0,-4.6875,,11.9,,CLOSED LOOP
1786661788223,1102.0,0.0,40.0,,37.0,,63.13725490196079,17.254901960784313,-3.5,,46.0,-4.6875,,11.9,,CLOSED LOOP
1786661789808,1063.0,0.0,41.0,,37.0,,63.13725490196079,17.254901960784313,-2.0,,,-5.46875,,11.9,,CLOSED LOOP
1786661791491,1074.0,0.0,42.0,,37.0,,49.80392156862745,16.470588235294116,-2.0,,43.0,-5.46875,,11.9,,CLOSED LOOP
1786661793296,1057.0,0.0,42.0,,37.0,,43.13725490196079,16.470588235294116,0.5,,40.0,-6.25,,11.9,,CLOSED LOOP
1786661795145,1059.0,0.0,43.0,,37.0,,43.13725490196079,16.07843137254902,4.5,,35.0,-4.6875,,11.9,,CLOSED LOOP
1786661796895,1054.0,1.0,43.0,,37.0,,56.470588235294116,16.862745098039216,22.0,,,-4.6875,,11.9,,CLOSED LOOP
1786661798522,1045.0,2.0,,,37.0,,56.470588235294116,16.862745098039216,19.5,,45.0,-4.6875,,11.8,,CLOSED LOOP
1786661800323,1026.0,3.0,,,37.0,,54.11764705882353,16.862745098039216,19.5,,45.0,-4.6875,,11.8,,CLOSED LOOP
1786661802062,1019.0,4.0,44.0,,37.0,,54.11764705882353,16.862745098039216,18.5,,45.0,-4.6875,,11.8,,CLOSED LOOP
1786661803614,1019.0,,,,37.0,,52.549019607843135,16.862745098039216,18.5,,44.0,-4.6875,,11.8,,CLOSED LOOP
1786661804725,989.0,0.0,45.0,,37.0,,52.94117647058823,14.901960784313726,18.5,,44.0,-4.6875,,11.8,,CLOSED LOOP
1786661805924,921.0,0.0,45.0,,37.0,,52.94117647058823,14.901960784313726,17.0,,32.0,-4.6875,,11.8,,CLOSED LOOP
1786661808068,975.0,0.0,46.0,,37.0,,34.11764705882353,15.294117647058824,21.0,,31.0,-4.6875,,11.9,,CLOSED LOOP
1786661809144,973.0,0.0,46.0,,37.0,,31.764705882352942,15.294117647058824,21.0,,31.0,-4.6875,,11.9,,CLOSED LOOP
1786661810255,974.0,0.0,46.0,,37.0,,31.764705882352942,15.294117647058824,18.5,,32.0,-4.6875,,11.9,,CLOSED LOOP
1786661811862,967.0,0.0,46.0,,37.0,,33.333333333333336,15.294117647058824,18.5,,31.0,-4.6875,,12.0,,CLOSED LOOP
1786661813601,941.0,,47.0,,37.0,,33.333333333333336,15.294117647058824,18.5,,,-4.6875,,12.0,,CLOSED LOOP
1786661815287,954.0,0.0,47.0,,37.0,,34.90196078431372,15.294117647058824,18.5,,32.0,-4.6875,,12.0,,CLOSED LOOP
1786661816364,948.0,0.0,48.0,,37.0,,33.72549019607843,15.294117647058824,18.5,,,-4.6875,,12.0,,CLOSED LOOP
1786661817372,922.0,0.0,48.0,,37.0,,33.72549019607843,15.294117647058824,18.5,,32.0,-4.6875,,12.0,,CLOSED LOOP
1786661819071,948.0,0.0,,,37.0,,34.11764705882353,15.294117647058824,18.5,,32.0,-4.6875,,12.0,,CLOSED LOOP
1786661820142,941.0,0.0,48.0,,37.0,,34.11764705882353,15.294117647058824,18.5,,31.0,-4.6875,,12.0,,CLOSED LOOP
1786661822099,947.0,0.0,49.0,,37.0,,34.509803921568626,15.294117647058824,18.5,,,-4.6875,,12.0,,CLOSED LOOP
1786661836309,,,,,37.0,,34.509803921568626,15.294117647058824,18.5,,,-4.6875,,12.0,,CLOSED LOOP
1786661841265,,,,,37.0,,34.509803921568626,15.294117647058824,18.5,,,-4.6875,,,,CLOSED LOOP
1786661845134,,,,,37.0,,34.509803921568626,15.294117647058824,18.5,,,-4.6875,,,,CLOSED LOOP
1786661846978,,,,,37.0,,34.509803921568626,15.294117647058824,18.5,,,-4.6875,,,,CLOSED LOOP
1786661852077,,,,,37.0,,34.509803921568626,15.294117647058824,18.5,,,-4.6875,,,,CLOSED LOOP
1786661856526,,,,,37.0,,34.509803921568626,15.294117647058824,18.5,,,-4.6875,,,,CLOSED LOOP

# dash_tiles
time_ms,tab,key,value
1786661765133,Dash,RPM,0.0
1786661765133,Dash,Speed,0.0
1786661765133,Dash,Gear,n/s
1786661765133,Dash,GearSource,NONE
1786661765133,Dash,Coolant1,n/s
1786661765133,Dash,Coolant2,n/s
1786661765133,Dash,Battery,11.9
1786661765133,Dash,Intake,39.0
1786661765133,Dash,Ambient,n/s
1786661765133,Dash,Load,0.0
1786661765133,Dash,Throttle,17.254901960784313
1786661765133,Dash,STFT,0.0
1786661765133,Dash,LTFT,n/s
1786661765133,Dash,MAF,0.3
1786661765133,Dash,MAP,n/s
1786661765133,Dash,Timing,0.0
1786661765133,Dash,FuelLoop,UNKNOWN
1786661765133,Dash,DTCs,0
1786661765133,Dash,HealthPct,75
1786661766279,Dash,RPM,0.0
1786661766279,Dash,Speed,0.0
1786661766279,Dash,Gear,n/s
1786661766279,Dash,GearSource,NONE
1786661766279,Dash,Coolant1,39.0
1786661766279,Dash,Coolant2,n/s
1786661766279,Dash,Battery,11.9
1786661766279,Dash,Intake,39.0
1786661766279,Dash,Ambient,n/s
1786661766279,Dash,Load,0.0
1786661766279,Dash,Throttle,17.254901960784313
1786661766279,Dash,STFT,0.0
1786661766279,Dash,LTFT,n/s
1786661766279,Dash,MAF,n/s
1786661766279,Dash,MAP,n/s
1786661766279,Dash,Timing,0.0
1786661766279,Dash,FuelLoop,UNKNOWN
1786661766279,Dash,DTCs,0
1786661766279,Dash,HealthPct,75
1786661768040,Dash,RPM,0.0
1786661768040,Dash,Speed,0.0
1786661768040,Dash,Gear,n/s
1786661768040,Dash,GearSource,NONE
1786661768040,Dash,Coolant1,39.0
1786661768040,Dash,Coolant2,n/s
1786661768040,Dash,Battery,11.9
1786661768040,Dash,Intake,39.0
1786661768040,Dash,Ambient,n/s
1786661768040,Dash,Load,0.0
1786661768040,Dash,Throttle,17.254901960784313
1786661768040,Dash,STFT,0.0
1786661768040,Dash,LTFT,n/s
1786661768040,Dash,MAF,n/s
1786661768040,Dash,MAP,n/s
1786661768040,Dash,Timing,0.0
1786661768040,Dash,FuelLoop,UNKNOWN
1786661768040,Dash,DTCs,0
1786661768040,Dash,HealthPct,75
1786661769734,Dash,RPM,0.0
1786661769734,Dash,Speed,0.0
1786661769734,Dash,Gear,n/s
1786661769734,Dash,GearSource,NONE
1786661769734,Dash,Coolant1,39.0
1786661769734,Dash,Coolant2,n/s
1786661769734,Dash,Battery,11.9
1786661769734,Dash,Intake,39.0
1786661769734,Dash,Ambient,n/s
1786661769734,Dash,Load,19.607843137254903
1786661769734,Dash,Throttle,17.254901960784313
1786661769734,Dash,STFT,0.0
1786661769734,Dash,LTFT,n/s
1786661769734,Dash,MAF,n/s
1786661769734,Dash,MAP,n/s
1786661769734,Dash,Timing,0.0
1786661769734,Dash,FuelLoop,UNKNOWN
1786661769734,Dash,DTCs,0
1786661769734,Dash,HealthPct,75
1786661771444,Dash,RPM,1167.0
1786661771444,Dash,Speed,0.0
1786661771444,Dash,Gear,n/s
1786661771444,Dash,GearSource,NONE
1786661771444,Dash,Coolant1,39.0
1786661771444,Dash,Coolant2,n/s
1786661771444,Dash,Battery,11.9
1786661771444,Dash,Intake,39.0
1786661771444,Dash,Ambient,n/s
1786661771444,Dash,Load,68.23529411764706
1786661771444,Dash,Throttle,17.647058823529413
1786661771444,Dash,STFT,0.0
1786661771444,Dash,LTFT,n/s
1786661771444,Dash,MAF,n/s
1786661771444,Dash,MAP,n/s
1786661771444,Dash,Timing,0.0
1786661771444,Dash,FuelLoop,OPEN LOOP
1786661771444,Dash,DTCs,0
1786661771444,Dash,HealthPct,75
1786661772924,Dash,RPM,1145.0
1786661772924,Dash,Speed,0.0
1786661772924,Dash,Gear,n/s
1786661772924,Dash,GearSource,NONE
1786661772924,Dash,Coolant1,39.0
1786661772924,Dash,Coolant2,n/s
1786661772924,Dash,Battery,11.9
1786661772924,Dash,Intake,38.0
1786661772924,Dash,Ambient,n/s
1786661772924,Dash,Load,69.80392156862744
1786661772924,Dash,Throttle,17.647058823529413
1786661772924,Dash,STFT,0.0
1786661772924,Dash,LTFT,n/s
1786661772924,Dash,MAF,n/s
1786661772924,Dash,MAP,n/s
1786661772924,Dash,Timing,-5.0
1786661772924,Dash,FuelLoop,OPEN LOOP
1786661772924,Dash,DTCs,0
1786661772924,Dash,HealthPct,75
1786661774662,Dash,RPM,1112.0
1786661774662,Dash,Speed,0.0
1786661774662,Dash,Gear,n/s
1786661774662,Dash,GearSource,NONE
1786661774662,Dash,Coolant1,40.0
1786661774662,Dash,Coolant2,n/s
1786661774662,Dash,Battery,13.4
1786661774662,Dash,Intake,38.0
1786661774662,Dash,Ambient,n/s
1786661774662,Dash,Load,69.80392156862744
1786661774662,Dash,Throttle,17.647058823529413
1786661774662,Dash,STFT,0.0
1786661774662,Dash,LTFT,n/s
1786661774662,Dash,MAF,n/s
1786661774662,Dash,MAP,n/s
1786661774662,Dash,Timing,-6.5
1786661774662,Dash,FuelLoop,OPEN LOOP
1786661774662,Dash,DTCs,0
1786661774662,Dash,HealthPct,87
1786661776564,Dash,RPM,1113.0
1786661776564,Dash,Speed,0.0
1786661776564,Dash,Gear,n/s
1786661776564,Dash,GearSource,NONE
1786661776564,Dash,Coolant1,n/s
1786661776564,Dash,Coolant2,n/s
1786661776564,Dash,Battery,13.4
1786661776564,Dash,Intake,38.0
1786661776564,Dash,Ambient,n/s
1786661776564,Dash,Load,67.45098039215686
1786661776564,Dash,Throttle,17.647058823529413
1786661776564,Dash,STFT,0.0
1786661776564,Dash,LTFT,n/s
1786661776564,Dash,MAF,n/s
1786661776564,Dash,MAP,n/s
1786661776564,Dash,Timing,-6.0
1786661776564,Dash,FuelLoop,OPEN LOOP
1786661776564,Dash,DTCs,0
1786661776564,Dash,HealthPct,84
1786661778317,Dash,RPM,1138.0
1786661778317,Dash,Speed,n/s
1786661778317,Dash,Gear,n/s
1786661778317,Dash,GearSource,NONE
1786661778317,Dash,Coolant1,40.0
1786661778317,Dash,Coolant2,n/s
1786661778317,Dash,Battery,13.2
1786661778317,Dash,Intake,38.0
1786661778317,Dash,Ambient,n/s
1786661778317,Dash,Load,64.70588235294117
1786661778317,Dash,Throttle,17.254901960784313
1786661778317,Dash,STFT,0.0
1786661778317,Dash,LTFT,n/s
1786661778317,Dash,MAF,n/s
1786661778317,Dash,MAP,n/s
1786661778317,Dash,Timing,-7.5
1786661778317,Dash,FuelLoop,OPEN LOOP
1786661778317,Dash,DTCs,0
1786661778317,Dash,HealthPct,84
1786661779367,Dash,RPM,1122.0
1786661779367,Dash,Speed,0.0
1786661779367,Dash,Gear,n/s
1786661779367,Dash,GearSource,NONE
1786661779367,Dash,Coolant1,40.0
1786661779367,Dash,Coolant2,n/s
1786661779367,Dash,Battery,12.9
1786661779367,Dash,Intake,38.0
1786661779367,Dash,Ambient,n/s
1786661779367,Dash,Load,64.70588235294117
